#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 68.329697, 665.557367, 39.304046, 0.108144, 466, 328, 256.0, 41.0, 228.0, 525.0
1, 80.000000, 670.000000, 72.000700, 660.176847, 45.851215, 0.102401, 465, 328, 255.0, 40.0, 239.0, 534.0
2, 80.000000, 670.000000, 74.988038, 661.145800, 35.183179, 0.042783, 465, 325, 255.0, 41.0, 230.0, 526.0
3, 80.000000, 670.000000, 70.678377, 661.272892, 39.229073, 0.078603, 466, 327, 256.0, 42.0, 229.0, 527.0
4, 80.000000, 670.000000, 71.394616, 662.592219, 38.658269, 0.107393, 466, 327, 256.0, 41.0, 230.0, 527.0
5, 80.000000, 660.000000, 76.475210, 660.840984, 28.690324, 0.034013, 465, 328, 256.0, 41.0, 232.0, 529.0
6, 80.000000, 670.000000, 69.668866, 661.788412, 44.462800, 0.084717, 465, 327, 255.0, 40.0, 229.0, 524.0
7, 80.000000, 670.000000, 74.076445, 660.102134, 44.230922, 0.081106, 466, 325, 255.0, 41.0, 230.0, 526.0
8, 80.000000, 670.000000, 69.757455, 662.255122, 41.882678, 0.135733, 466, 327, 256.0, 41.0, 230.0, 527.0
9, 80.000000, 670.000000, 70.797754, 661.365724, 39.769094, 0.070086, 466, 328, 256.0, 42.0, 230.0, 528.0
10, 80.000000, 660.000000, 74.058752, 659.946216, 38.890073, 0.086049, 465, 328, 255.0, 41.0, 263.0, 559.0
11, 80.000000, 670.000000, 78.455887, 660.497167, 31.134839, 0.081697, 465, 328, 256.0, 41.0, 231.0, 528.0
12, 80.000000, 660.000000, 75.118806, 660.139849, 36.861100, 0.062556, 466, 329, 256.0, 42.0, 230.0, 528.0
13, 80.000000, 660.000000, 77.344986, 659.613088, 31.080841, 0.052972, 465, 328, 282.0, 41.0, 232.0, 555.0
14, 80.000000, 660.000000, 74.559819, 660.419377, 38.493828, 0.051730, 465, 326, 265.0, 41.0, 229.0, 535.0
15, 80.000000, 660.000000, 73.138990, 660.593051, 36.069568, 0.044217, 466, 328, 254.0, 54.0, 359.0, 667.0
16, 80.000000, 660.000000, 75.035332, 660.648940, 31.942476, 0.044877, 465, 326, 256.0, 41.0, 235.0, 532.0
17, 80.000000, 670.000000, 76.314424, 660.903748, 28.295952, 0.037745, 465, 327, 255.0, 41.0, 244.0, 540.0
18, 80.000000, 660.000000, 74.166454, 659.541462, 36.083348, 0.034949, 465, 326, 255.0, 41.0, 242.0, 538.0
19, 80.000000, 670.000000, 77.146271, 660.861466, 34.752520, 0.087693, 465, 326, 256.0, 40.0, 231.0, 527.0
