#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 68.380754, 665.466772, 39.561341, 0.108193, 449, 246, 255.0, 31.0, 175.0, 461.0
1, 80.000000, 670.000000, 72.035058, 660.203254, 45.413295, 0.102521, 449, 247, 404.0, 51.0, 294.0, 749.0
2, 80.000000, 670.000000, 75.105584, 661.066407, 35.626295, 0.042886, 449, 248, 255.0, 31.0, 179.0, 465.0
3, 80.000000, 670.000000, 70.671400, 661.456547, 39.057281, 0.078658, 449, 246, 256.0, 32.0, 175.0, 463.0
4, 80.000000, 670.000000, 71.540307, 662.617083, 38.545714, 0.107440, 449, 247, 255.0, 31.0, 176.0, 462.0
5, 80.000000, 660.000000, 76.287628, 660.719102, 28.759397, 0.034159, 449, 248, 255.0, 31.0, 188.0, 474.0
6, 80.000000, 670.000000, 69.639257, 661.580260, 44.373513, 0.084787, 449, 248, 255.0, 31.0, 177.0, 463.0
7, 80.000000, 670.000000, 74.154717, 660.022734, 43.887012, 0.081159, 449, 249, 256.0, 31.0, 180.0, 467.0
8, 80.000000, 670.000000, 69.832153, 662.175386, 42.028459, 0.135825, 449, 246, 255.0, 31.0, 203.0, 489.0
9, 80.000000, 670.000000, 70.585920, 661.508100, 39.861834, 0.070133, 449, 246, 255.0, 31.0, 176.0, 462.0
10, 80.000000, 660.000000, 74.059541, 660.102214, 38.837748, 0.086095, 449, 246, 255.0, 31.0, 175.0, 461.0
11, 80.000000, 670.000000, 78.227297, 660.547600, 30.780052, 0.081815, 449, 245, 255.0, 31.0, 176.0, 462.0
12, 80.000000, 660.000000, 75.053472, 660.118314, 36.807153, 0.062574, 450, 249, 255.0, 32.0, 178.0, 465.0
13, 80.000000, 660.000000, 77.258058, 659.759213, 31.341867, 0.053051, 450, 248, 255.0, 32.0, 190.0, 477.0
14, 80.000000, 660.000000, 74.565367, 660.455067, 38.684478, 0.051747, 450, 249, 434.0, 59.0, 284.0, 777.0
15, 80.000000, 660.000000, 73.143987, 660.581094, 35.888535, 0.044245, 450, 247, 255.0, 33.0, 177.0, 465.0
16, 80.000000, 660.000000, 74.959126, 660.547954, 31.986436, 0.044908, 450, 248, 255.0, 32.0, 178.0, 465.0
17, 80.000000, 670.000000, 75.827758, 661.305443, 28.335431, 0.038317, 449, 246, 255.0, 31.0, 179.0, 465.0
18, 80.000000, 660.000000, 74.202995, 659.486097, 36.163443, 0.034968, 449, 248, 255.0, 31.0, 185.0, 471.0
19, 80.000000, 670.000000, 76.915993, 660.873277, 34.680317, 0.087761, 450, 248, 274.0, 32.0, 180.0, 486.0
20, 80.000000, 660.000000, 75.934469, 659.931351, 34.088728, 0.074323, 450, 248, 274.0, 32.0, 178.0, 484.0
21, 80.000000, 660.000000, 74.315487, 661.485829, 30.856657, 0.066065, 449, 249, 254.0, 31.0, 181.0, 466.0
22, 80.000000, 670.000000, 69.689497, 661.716344, 40.673522, 0.102201, 449, 246, 254.0, 31.0, 188.0, 473.0
23, 80.000000, 670.000000, 71.955076, 660.627922, 39.920379, 0.067062, 450, 247, 255.0, 31.0, 178.0, 464.0
24, 80.000000, 670.000000, 70.674640, 662.146051, 42.131127, 0.085659, 450, 246, 256.0, 31.0, 177.0, 464.0
25, 80.000000, 660.000000, 74.277757, 659.389324, 38.395006, 0.059860, 450, 245, 255.0, 32.0, 175.0, 462.0
26, 70.000000, 680.000000, 69.572056, 660.965496, 43.109329, 0.193605, 450, 246, 256.0, 32.0, 186.0, 474.0
27, 70.000000, 680.000000, 67.860568, 661.059739, 45.353756, 0.147955, 450, 249, 255.0, 31.0, 178.0, 464.0
28, 80.000000, 660.000000, 71.665438, 660.343488, 39.258393, 0.072589, 449, 246, 392.0, 58.0, 280.0, 730.0
29, 80.000000, 670.000000, 72.490640, 660.409138, 42.159118, 0.074936, 450, 246, 255.0, 32.0, 177.0, 464.0
30, 80.000000, 670.000000, 72.709543, 660.280743, 39.121065, 0.062122, 449, 249, 255.0, 31.0, 176.0, 462.0
