#idx, x0, x1, x2, y, f_neval, total_time (us), 
0, 67.956018, 665.727666, 40.166543, 0.108425, 2911, 2260.0
1, 72.214419, 660.147902, 45.416162, 0.102527, 2894, 2354.0
2, 74.753972, 661.192790, 35.697235, 0.042861, 2898, 2192.0
3, 70.726411, 661.547027, 38.910700, 0.078784, 2910, 2324.0
4, 71.397281, 662.853408, 38.908301, 0.107628, 2906, 2191.0
5, 76.486343, 660.989758, 28.338583, 0.034151, 2889, 2169.0
6, 69.826286, 661.446505, 43.850087, 0.085039, 2902, 2196.0
7, 73.764540, 660.046872, 44.092731, 0.081619, 2889, 2309.0
8, 70.208927, 662.163444, 41.259927, 0.136125, 2912, 2193.0
9, 70.824399, 661.225475, 40.159655, 0.070278, 2899, 2436.0
10, 74.287259, 659.814087, 38.667274, 0.086122, 2906, 2638.0
11, 78.395268, 660.417715, 30.737435, 0.081811, 2912, 2211.0
12, 75.402265, 660.051723, 36.059304, 0.062813, 2895, 2416.0
13, 77.018494, 659.630792, 31.140802, 0.053162, 2902, 2563.0
14, 74.596744, 660.582322, 37.967661, 0.051943, 2894, 2246.0
15, 72.858544, 660.726263, 36.338983, 0.044333, 2907, 2253.0
16, 75.011068, 660.445368, 31.983176, 0.045007, 2910, 2988.0
17, 76.382901, 660.757857, 28.116926, 0.037980, 2891, 2167.0
18, 74.396366, 659.586184, 36.098909, 0.035130, 2895, 2562.0
19, 77.033296, 661.124332, 35.171243, 0.088039, 2902, 2734.0
20, 76.221249, 659.988095, 33.676424, 0.074332, 2894, 2219.0
21, 74.728425, 661.540438, 29.054544, 0.065728, 2892, 2298.0
22, 69.460487, 662.253625, 41.211295, 0.102748, 2908, 2412.0
23, 71.621755, 660.855974, 39.587491, 0.067505, 2905, 2187.0
24, 70.939412, 661.711060, 41.067380, 0.085951, 2899, 2196.0
25, 73.988341, 659.238374, 39.406534, 0.060384, 2893, 2360.0
26, 69.363532, 661.275273, 42.948821, 0.193852, 2899, 2246.0
27, 67.803789, 660.948613, 45.997972, 0.148316, 2905, 2188.0
28, 71.792591, 660.088200, 38.984331, 0.072694, 2909, 2199.0
29, 72.443341, 660.778871, 42.461724, 0.075137, 2901, 2344.0
30, 72.625040, 660.450395, 39.388367, 0.062187, 2897, 2339.0
31, 68.979449, 662.552334, 42.233183, 0.136812, 2902, 2417.0
32, 78.669867, 658.656524, 32.440400, 0.057038, 2898, 3338.0
33, 75.288442, 658.681971, 35.099065, 0.045192, 2899, 3570.0
34, 71.901845, 659.759979, 43.719958, 0.069095, 2910, 3114.0
35, 71.406479, 662.870770, 38.707482, 0.040820, 2906, 2250.0
36, 66.772988, 659.586780, 48.941222, 0.173381, 2901, 2294.0
37, 72.570144, 659.464109, 41.012680, 0.037422, 2892, 2906.0
38, 70.248920, 658.981587, 46.299344, 0.061024, 2893, 2181.0
39, 72.612385, 660.206212, 35.736868, 0.066059, 2906, 2305.0
40, 68.678428, 662.095454, 41.869382, 0.073946, 2915, 2630.0
41, 70.836239, 662.454723, 37.876485, 0.071487, 2905, 2679.0
42, 69.786315, 663.559956, 35.048876, 0.101871, 2906, 2853.0
43, 71.965753, 660.853760, 44.782843, 0.072118, 2905, 2556.0
44, 70.682342, 661.590155, 39.948363, 0.075487, 2900, 2523.0
