#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 65.416667, 670.000000, 40.000000, 0.148283, 405, 29, 263.0, 4.0, 23.0, 290.0
1, 80.000000, 670.000000, 78.009259, 657.952996, 40.000000, 0.165569, 405, 29, 256.0, 5.0, 23.0, 284.0
2, 80.000000, 670.000000, 80.277778, 666.473385, 120.000000, 0.302893, 406, 27, 282.0, 6.0, 23.0, 311.0
3, 80.000000, 670.000000, 70.208333, 673.055636, 44.082483, 0.367559, 406, 27, 256.0, 5.0, 22.0, 283.0
4, 80.000000, 670.000000, 72.083333, 667.642977, 35.917517, 0.189408, 405, 28, 476.0, 9.0, 38.0, 523.0
5, 80.000000, 660.000000, 77.708333, 656.560446, 35.917517, 0.112172, 405, 26, 396.0, 7.0, 32.0, 435.0
6, 80.000000, 670.000000, 69.166667, 674.330127, 40.000000, 0.341603, 405, 29, 393.0, 7.0, 36.0, 436.0
7, 80.000000, 670.000000, 75.833333, 671.973104, 44.082483, 0.423607, 405, 27, 393.0, 7.0, 34.0, 434.0
8, 80.000000, 670.000000, 72.083333, 667.642977, 35.917517, 0.224795, 405, 28, 408.0, 7.0, 37.0, 452.0
9, 80.000000, 670.000000, 70.208333, 673.055636, 44.082483, 0.354165, 406, 28, 254.0, 5.0, 23.0, 282.0
10, 80.000000, 660.000000, 77.708333, 656.560446, 35.917517, 0.118304, 405, 26, 254.0, 5.0, 21.0, 280.0
11, 80.000000, 670.000000, 84.027778, 662.143258, 120.000000, 0.274675, 405, 29, 254.0, 5.0, 23.0, 282.0
12, 80.000000, 660.000000, 77.708333, 656.560446, 35.917517, 0.096142, 405, 26, 254.0, 5.0, 21.0, 280.0
13, 80.000000, 660.000000, 76.666667, 660.000000, 40.000000, 0.084479, 405, 28, 254.0, 5.0, 23.0, 282.0
14, 80.000000, 660.000000, 77.708333, 656.560446, 35.917517, 0.093798, 405, 27, 255.0, 5.0, 22.0, 282.0
15, 80.000000, 660.000000, 71.041667, 658.917468, 40.000000, 0.070913, 405, 26, 262.0, 6.0, 22.0, 290.0
16, 80.000000, 660.000000, 72.222222, 660.000000, 40.000000, 0.079765, 405, 28, 255.0, 5.0, 22.0, 282.0
17, 80.000000, 670.000000, 78.402778, 661.060726, 40.000000, 0.134045, 406, 29, 255.0, 15.0, 24.0, 294.0
18, 80.000000, 660.000000, 72.916667, 660.000000, 40.000000, 0.041277, 405, 28, 256.0, 4.0, 23.0, 283.0
19, 80.000000, 670.000000, 81.759259, 662.283123, 120.000000, 0.327064, 405, 29, 255.0, 4.0, 24.0, 283.0
20, 80.000000, 660.000000, 70.347222, 665.412659, 40.000000, 0.145503, 405, 29, 254.0, 5.0, 23.0, 282.0
21, 80.000000, 660.000000, 75.833333, 661.973104, 35.917517, 0.096460, 405, 28, 255.0, 4.0, 23.0, 282.0
22, 80.000000, 670.000000, 72.083333, 667.642977, 35.917517, 0.219785, 405, 28, 256.0, 5.0, 23.0, 284.0
23, 80.000000, 670.000000, 72.083333, 667.642977, 44.082483, 0.199423, 405, 29, 263.0, 5.0, 24.0, 292.0
24, 80.000000, 670.000000, 72.083333, 667.642977, 44.082483, 0.183533, 405, 29, 255.0, 5.0, 23.0, 283.0
25, 80.000000, 660.000000, 75.833333, 661.973104, 35.917517, 0.101488, 406, 28, 255.0, 6.0, 23.0, 284.0
26, 70.000000, 680.000000, 73.333333, 668.982723, 35.917517, 0.374329, 405, 28, 266.0, 5.0, 23.0, 294.0
27, 70.000000, 680.000000, 69.583333, 677.642977, 44.082483, 0.540583, 405, 27, 256.0, 5.0, 22.0, 283.0
28, 80.000000, 660.000000, 69.166667, 664.330127, 40.000000, 0.103249, 405, 29, 255.0, 5.0, 24.0, 284.0
29, 80.000000, 670.000000, 69.166667, 674.330127, 40.000000, 0.425433, 405, 30, 263.0, 6.0, 25.0, 294.0
30, 80.000000, 670.000000, 73.958333, 668.725509, 44.082483, 0.255730, 406, 28, 266.0, 6.0, 23.0, 295.0
31, 70.000000, 680.000000, 69.583333, 677.642977, 44.082483, 0.558120, 405, 28, 257.0, 5.0, 22.0, 284.0
32, 80.000000, 660.000000, 76.666667, 660.000000, 40.000000, 0.077044, 405, 29, 256.0, 4.0, 23.0, 283.0
33, 80.000000, 660.000000, 77.708333, 656.560446, 35.917517, 0.058983, 405, 26, 255.0, 4.0, 22.0, 281.0
34, 80.000000, 670.000000, 74.259259, 657.952996, 40.000000, 0.082043, 405, 28, 255.0, 4.0, 23.0, 282.0
35, 80.000000, 670.000000, 72.083333, 667.642977, 44.082483, 0.101076, 405, 29, 255.0, 4.0, 23.0, 282.0
36, 70.000000, 680.000000, 69.583333, 677.642977, 44.082483, 0.585409, 405, 26, 256.0, 5.0, 21.0, 282.0
37, 70.000000, 660.000000, 73.333333, 657.642977, 44.082483, 0.054592, 406, 28, 267.0, 6.0, 23.0, 296.0
38, 70.000000, 660.000000, 73.333333, 666.303231, 44.082483, 0.243065, 405, 28, 256.0, 5.0, 22.0, 283.0
39, 70.000000, 670.000000, 73.333333, 667.642977, 44.082483, 0.221239, 407, 28, 254.0, 6.0, 23.0, 283.0
40, 70.000000, 670.000000, 66.666667, 670.000000, 40.000000, 0.198964, 407, 29, 311.0, 6.0, 23.0, 340.0
41, 80.000000, 670.000000, 72.083333, 667.642977, 35.917517, 0.157502, 405, 28, 255.0, 5.0, 22.0, 282.0
42, 80.000000, 670.000000, 72.777778, 670.803512, 200.000000, 0.418975, 406, 28, 256.0, 5.0, 23.0, 284.0
43, 80.000000, 670.000000, 75.833333, 663.312850, 35.917517, 0.138446, 405, 28, 255.0, 4.0, 23.0, 282.0
44, 80.000000, 670.000000, 72.083333, 667.642977, 35.917517, 0.176760, 405, 29, 255.0, 5.0, 24.0, 284.0
45, 80.000000, 670.000000, 69.166667, 665.669873, 40.000000, 0.079069, 405, 28, 255.0, 5.0, 22.0, 282.0
