#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 68.663806, 664.857126, 39.685494, 0.109207, 427, 131, 255.0, 19.0, 97.0, 371.0
1, 80.000000, 670.000000, 72.221151, 659.585168, 47.227760, 0.104518, 427, 133, 256.0, 18.0, 100.0, 374.0
2, 80.000000, 670.000000, 75.457192, 660.508645, 36.884969, 0.045746, 426, 130, 256.0, 18.0, 115.0, 389.0
3, 80.000000, 670.000000, 71.385339, 659.935661, 38.011818, 0.083278, 427, 132, 255.0, 19.0, 99.0, 373.0
4, 80.000000, 670.000000, 71.462944, 661.681722, 37.023834, 0.111629, 427, 133, 256.0, 19.0, 98.0, 373.0
5, 80.000000, 660.000000, 75.526036, 660.357299, 30.180931, 0.037951, 426, 131, 255.0, 18.0, 97.0, 370.0
6, 80.000000, 670.000000, 70.733163, 661.784092, 44.888986, 0.089369, 426, 133, 255.0, 18.0, 99.0, 372.0
7, 80.000000, 670.000000, 74.592533, 659.166411, 42.463879, 0.083665, 426, 131, 255.0, 17.0, 97.0, 369.0
8, 80.000000, 670.000000, 69.160901, 663.386416, 41.234045, 0.138747, 427, 131, 256.0, 19.0, 128.0, 403.0
9, 80.000000, 670.000000, 71.766026, 661.568640, 40.423171, 0.074650, 427, 132, 256.0, 19.0, 98.0, 373.0
10, 80.000000, 660.000000, 73.493755, 661.207301, 39.256917, 0.088998, 427, 132, 264.0, 19.0, 98.0, 381.0
11, 80.000000, 670.000000, 76.685284, 661.420452, 31.099942, 0.087185, 427, 132, 399.0, 20.0, 99.0, 518.0
12, 80.000000, 660.000000, 74.511260, 660.226278, 36.128439, 0.064009, 426, 133, 257.0, 19.0, 107.0, 383.0
13, 80.000000, 660.000000, 76.656101, 660.394362, 32.213817, 0.055482, 427, 131, 255.0, 18.0, 99.0, 372.0
14, 80.000000, 660.000000, 74.687601, 660.784677, 39.202973, 0.052646, 427, 130, 275.0, 19.0, 97.0, 391.0
15, 80.000000, 660.000000, 72.807155, 661.162402, 37.760225, 0.045850, 426, 130, 255.0, 18.0, 97.0, 370.0
16, 80.000000, 660.000000, 75.529923, 660.352964, 34.268881, 0.048525, 426, 133, 255.0, 18.0, 98.0, 371.0
17, 80.000000, 670.000000, 76.861172, 661.578502, 30.073576, 0.044752, 426, 132, 255.0, 18.0, 99.0, 372.0
18, 80.000000, 660.000000, 73.717269, 659.846133, 35.379465, 0.035809, 427, 132, 277.0, 19.0, 119.0, 415.0
19, 80.000000, 670.000000, 76.768321, 660.385797, 33.239600, 0.090981, 426, 132, 267.0, 18.0, 99.0, 384.0
20, 80.000000, 660.000000, 75.298139, 660.949072, 36.082143, 0.078779, 427, 132, 389.0, 30.0, 135.0, 554.0
21, 80.000000, 660.000000, 74.967416, 661.621976, 30.678101, 0.066969, 427, 130, 291.0, 20.0, 98.0, 409.0
22, 80.000000, 670.000000, 68.406941, 661.643280, 42.539339, 0.105298, 427, 135, 255.0, 19.0, 100.0, 374.0
23, 80.000000, 670.000000, 72.440587, 661.114747, 40.021498, 0.069632, 427, 131, 287.0, 18.0, 98.0, 403.0
24, 80.000000, 670.000000, 71.642843, 661.071288, 40.451568, 0.087331, 427, 133, 256.0, 18.0, 99.0, 373.0
25, 80.000000, 660.000000, 73.337822, 659.019164, 39.546854, 0.062967, 427, 133, 412.0, 29.0, 140.0, 581.0
26, 70.000000, 680.000000, 70.119733, 661.771912, 41.956532, 0.195458, 427, 132, 293.0, 21.0, 99.0, 413.0
27, 70.000000, 680.000000, 68.680259, 662.224464, 43.731689, 0.153074, 426, 133, 255.0, 18.0, 100.0, 373.0
28, 80.000000, 660.000000, 72.405771, 660.989505, 40.343211, 0.076566, 426, 134, 255.0, 18.0, 99.0, 372.0
29, 80.000000, 670.000000, 72.325834, 660.985425, 43.568555, 0.076448, 426, 132, 268.0, 18.0, 99.0, 385.0
30, 80.000000, 670.000000, 73.040200, 660.613893, 39.519402, 0.063369, 427, 133, 256.0, 18.0, 97.0, 371.0
31, 70.000000, 680.000000, 68.726590, 663.567090, 41.221652, 0.141434, 426, 132, 264.0, 18.0, 98.0, 380.0
32, 80.000000, 660.000000, 78.457119, 658.162937, 32.897319, 0.058089, 427, 134, 255.0, 19.0, 100.0, 374.0
