#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 68.460190, 665.447472, 39.975700, 0.108581, 435, 176, 256.0, 23.0, 127.0, 406.0
1, 80.000000, 670.000000, 72.210969, 659.770935, 46.360291, 0.103007, 435, 178, 269.0, 23.0, 131.0, 423.0
2, 80.000000, 670.000000, 75.160311, 660.913637, 33.711065, 0.044177, 436, 180, 255.0, 23.0, 132.0, 410.0
3, 80.000000, 670.000000, 70.416261, 661.339279, 38.359675, 0.079433, 435, 177, 255.0, 23.0, 130.0, 408.0
4, 80.000000, 670.000000, 71.583628, 662.650345, 38.965576, 0.107720, 435, 176, 256.0, 23.0, 128.0, 407.0
5, 80.000000, 660.000000, 75.688499, 660.716950, 29.773631, 0.035548, 436, 179, 266.0, 24.0, 133.0, 423.0
6, 80.000000, 670.000000, 69.680991, 661.309288, 45.210685, 0.085340, 436, 179, 254.0, 23.0, 130.0, 407.0
7, 80.000000, 670.000000, 74.333388, 660.207025, 44.480925, 0.081459, 435, 177, 254.0, 23.0, 130.0, 407.0
8, 80.000000, 670.000000, 69.315434, 662.652159, 41.886672, 0.136202, 435, 177, 256.0, 23.0, 129.0, 408.0
9, 80.000000, 670.000000, 70.924834, 661.406172, 40.409437, 0.070621, 435, 176, 255.0, 23.0, 128.0, 406.0
10, 80.000000, 660.000000, 74.272119, 660.267850, 38.469738, 0.086593, 435, 178, 254.0, 23.0, 130.0, 407.0
11, 80.000000, 670.000000, 78.638007, 660.026493, 32.044584, 0.082928, 435, 177, 255.0, 23.0, 130.0, 408.0
12, 80.000000, 660.000000, 74.812607, 660.180352, 36.616374, 0.062867, 436, 178, 365.0, 25.0, 130.0, 520.0
13, 80.000000, 660.000000, 77.737770, 659.480122, 30.364722, 0.053477, 435, 179, 256.0, 24.0, 131.0, 411.0
14, 80.000000, 660.000000, 74.419249, 660.435782, 38.169303, 0.051899, 435, 179, 255.0, 24.0, 131.0, 410.0
15, 80.000000, 660.000000, 73.487072, 660.505835, 36.693610, 0.044793, 436, 176, 254.0, 24.0, 128.0, 406.0
16, 80.000000, 660.000000, 74.724337, 661.190737, 32.341346, 0.045975, 436, 179, 394.0, 37.0, 203.0, 634.0
17, 80.000000, 670.000000, 75.395894, 661.530399, 29.290206, 0.039785, 435, 176, 393.0, 36.0, 203.0, 632.0
18, 80.000000, 660.000000, 74.333724, 659.220091, 36.167342, 0.035255, 435, 178, 254.0, 23.0, 129.0, 406.0
19, 80.000000, 670.000000, 76.958829, 661.299193, 33.585456, 0.088917, 436, 176, 404.0, 36.0, 215.0, 655.0
20, 80.000000, 660.000000, 75.953906, 659.902414, 34.088728, 0.074336, 436, 177, 255.0, 24.0, 129.0, 408.0
21, 80.000000, 660.000000, 74.957677, 660.907858, 31.398278, 0.067340, 435, 178, 255.0, 23.0, 132.0, 410.0
22, 80.000000, 670.000000, 69.527923, 662.109494, 40.155380, 0.102484, 435, 178, 255.0, 23.0, 130.0, 408.0
23, 80.000000, 670.000000, 72.221816, 660.800730, 39.695065, 0.067668, 435, 178, 254.0, 23.0, 131.0, 408.0
24, 80.000000, 670.000000, 70.617087, 662.317800, 41.440017, 0.086052, 435, 178, 255.0, 23.0, 130.0, 408.0
25, 80.000000, 660.000000, 74.188387, 659.634043, 38.502676, 0.060039, 436, 177, 255.0, 24.0, 130.0, 409.0
26, 70.000000, 680.000000, 69.153758, 661.045495, 44.319187, 0.194923, 435, 177, 272.0, 24.0, 131.0, 427.0
27, 70.000000, 680.000000, 67.759213, 661.080217, 44.292615, 0.148643, 436, 179, 256.0, 23.0, 132.0, 411.0
28, 80.000000, 660.000000, 72.012638, 660.532587, 39.940424, 0.073283, 436, 175, 255.0, 24.0, 128.0, 407.0
29, 80.000000, 670.000000, 72.523661, 660.235777, 42.093060, 0.075083, 435, 178, 256.0, 23.0, 131.0, 410.0
30, 80.000000, 670.000000, 72.360305, 660.430400, 38.712649, 0.062325, 435, 179, 255.0, 23.0, 128.0, 406.0
31, 70.000000, 680.000000, 68.351745, 662.500978, 43.078179, 0.137361, 436, 178, 256.0, 24.0, 131.0, 411.0
32, 80.000000, 660.000000, 78.450142, 658.889293, 33.237906, 0.057192, 435, 179, 255.0, 24.0, 131.0, 410.0
33, 80.000000, 660.000000, 75.655504, 658.115287, 35.718419, 0.045800, 436, 179, 291.0, 24.0, 130.0, 445.0
34, 80.000000, 670.000000, 71.558755, 659.906111, 43.145457, 0.069555, 435, 177, 254.0, 23.0, 130.0, 407.0
35, 80.000000, 670.000000, 72.037848, 663.136335, 38.225002, 0.041058, 435, 177, 254.0, 23.0, 130.0, 407.0
36, 70.000000, 680.000000, 67.121476, 658.561941, 47.606211, 0.173131, 435, 178, 255.0, 23.0, 131.0, 409.0
37, 70.000000, 660.000000, 73.047926, 659.559935, 40.017673, 0.037456, 435, 177, 254.0, 23.0, 129.0, 406.0
38, 70.000000, 660.000000, 69.959208, 659.192546, 46.423782, 0.061422, 436, 177, 254.0, 23.0, 129.0, 406.0
39, 70.000000, 670.000000, 72.587980, 660.228152, 35.693164, 0.066031, 435, 177, 254.0, 23.0, 129.0, 406.0
40, 70.000000, 670.000000, 67.496808, 662.605302, 42.822829, 0.074059, 435, 176, 270.0, 24.0, 139.0, 433.0
41, 80.000000, 670.000000, 71.240606, 662.202186, 37.236907, 0.072093, 435, 177, 255.0, 24.0, 129.0, 408.0
42, 80.000000, 670.000000, 68.971511, 663.524259, 35.841675, 0.102509, 435, 179, 256.0, 23.0, 130.0, 409.0
43, 80.000000, 670.000000, 71.610788, 661.204127, 44.325776, 0.072303, 436, 175, 255.0, 24.0, 129.0, 408.0
44, 80.000000, 670.000000, 70.848260, 662.062428, 39.565454, 0.075600, 435, 177, 255.0, 23.0, 128.0, 406.0
45, 80.000000, 670.000000, 71.391694, 661.054169, 39.100039, 0.041607, 435, 177, 255.0, 24.0, 128.0, 407.0
46, 80.000000, 670.000000, 70.777009, 660.581837, 44.085646, 0.145435, 435, 177, 268.0, 24.0, 130.0, 422.0
47, 80.000000, 670.000000, 77.372278, 659.980976, 32.592395, 0.076340, 435, 177, 256.0, 23.0, 137.0, 416.0
48, 80.000000, 670.000000, 71.946355, 660.743809, 41.429448, 0.052785, 436, 178, 255.0, 24.0, 131.0, 410.0
49, 80.000000, 670.000000, 77.408321, 658.888275, 31.404531, 0.022240, 436, 177, 255.0, 24.0, 130.0, 409.0
50, 70.000000, 670.000000, 67.995143, 662.014556, 41.730819, 0.164726, 435, 177, 256.0, 25.0, 194.0, 475.0
51, 70.000000, 660.000000, 71.144735, 659.621120, 41.540272, 0.139848, 436, 176, 255.0, 24.0, 128.0, 407.0
52, 80.000000, 670.000000, 68.924023, 663.032279, 37.520692, 0.061725, 436, 177, 255.0, 24.0, 128.0, 407.0
53, 80.000000, 660.000000, 71.538621, 661.384541, 39.146433, 0.048085, 436, 177, 254.0, 25.0, 129.0, 408.0
54, 80.000000, 660.000000, 75.631817, 659.164594, 32.266851, 0.042855, 435, 175, 262.0, 23.0, 129.0, 414.0
55, 70.000000, 660.000000, 69.784493, 660.030340, 43.872623, 0.076768, 436, 179, 395.0, 37.0, 145.0, 577.0
56, 80.000000, 670.000000, 69.625722, 663.732051, 43.206457, 0.077541, 436, 178, 254.0, 24.0, 130.0, 408.0
57, 70.000000, 670.000000, 67.311148, 659.014379, 46.021479, 0.222011, 436, 178, 309.0, 24.0, 131.0, 464.0
58, 80.000000, 670.000000, 70.776779, 660.597384, 43.259995, 0.122370, 436, 176, 256.0, 24.0, 129.0, 409.0
59, 80.000000, 660.000000, 72.255338, 660.939438, 35.361335, 0.037946, 435, 177, 297.0, 36.0, 140.0, 473.0
60, 80.000000, 660.000000, 73.100426, 660.637277, 37.935803, 0.061526, 435, 177, 256.0, 24.0, 130.0, 410.0
61, 80.000000, 660.000000, 74.087694, 661.287057, 33.019793, 0.037283, 435, 178, 256.0, 23.0, 131.0, 410.0
62, 70.000000, 670.000000, 68.886395, 662.952541, 36.856534, 0.066496, 435, 178, 254.0, 23.0, 129.0, 406.0
63, 80.000000, 660.000000, 77.115522, 659.166696, 29.297405, 0.073191, 436, 177, 254.0, 24.0, 130.0, 408.0
64, 80.000000, 660.000000, 72.303286, 659.721654, 45.365348, 0.141828, 435, 177, 256.0, 23.0, 130.0, 409.0
65, 70.000000, 660.000000, 70.391501, 660.592765, 38.760070, 0.070216, 436, 177, 254.0, 24.0, 129.0, 407.0
66, 70.000000, 660.000000, 68.833564, 659.413357, 44.518315, 0.077218, 435, 176, 444.0, 41.0, 203.0, 688.0
67, 80.000000, 660.000000, 73.759764, 660.182011, 35.401626, 0.025376, 435, 177, 301.0, 25.0, 130.0, 456.0
68, 70.000000, 660.000000, 69.022368, 660.007106, 45.066037, 0.070122, 435, 178, 255.0, 24.0, 132.0, 411.0
69, 70.000000, 680.000000, 68.747490, 661.034135, 41.316145, 0.083581, 435, 177, 270.0, 24.0, 129.0, 423.0
70, 70.000000, 660.000000, 68.799581, 659.443256, 43.102022, 0.109035, 435, 176, 257.0, 23.0, 128.0, 408.0
71, 80.000000, 660.000000, 73.823838, 659.816001, 41.744856, 0.061975, 435, 176, 255.0, 24.0, 129.0, 408.0
72, 80.000000, 670.000000, 70.852717, 663.740019, 38.310400, 0.083612, 435, 177, 255.0, 23.0, 129.0, 407.0
73, 70.000000, 660.000000, 68.993651, 660.849151, 42.992680, 0.042724, 436, 178, 254.0, 24.0, 131.0, 409.0
74, 80.000000, 670.000000, 68.803255, 662.794110, 37.131787, 0.066158, 436, 178, 268.0, 24.0, 129.0, 421.0
75, 80.000000, 660.000000, 71.850643, 660.340593, 37.136106, 0.032464, 436, 178, 256.0, 24.0, 129.0, 409.0
76, 80.000000, 670.000000, 68.423872, 664.059549, 37.012847, 0.095302, 435, 176, 399.0, 37.0, 152.0, 588.0
77, 70.000000, 680.000000, 66.093250, 662.045995, 44.804107, 0.115441, 435, 178, 256.0, 24.0, 130.0, 410.0
