#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 68.332945, 665.521745, 39.350914, 0.108140, 487, 438, 256.0, 53.0, 301.0, 610.0
1, 80.000000, 670.000000, 71.954960, 660.213825, 45.939281, 0.102397, 487, 437, 256.0, 52.0, 304.0, 612.0
2, 80.000000, 670.000000, 74.980639, 661.151935, 35.298755, 0.042772, 487, 437, 255.0, 53.0, 302.0, 610.0
3, 80.000000, 670.000000, 70.663510, 661.297919, 39.168161, 0.078597, 487, 438, 269.0, 53.0, 301.0, 623.0
4, 80.000000, 670.000000, 71.377502, 662.628668, 38.565437, 0.107383, 488, 438, 255.0, 54.0, 303.0, 612.0
5, 80.000000, 660.000000, 76.466422, 660.816972, 28.589605, 0.034002, 487, 439, 256.0, 53.0, 304.0, 613.0
6, 80.000000, 670.000000, 69.674558, 661.734676, 44.432803, 0.084711, 487, 437, 256.0, 53.0, 301.0, 610.0
7, 80.000000, 670.000000, 74.130702, 660.097544, 44.174726, 0.081101, 487, 439, 255.0, 53.0, 306.0, 614.0
8, 80.000000, 670.000000, 69.717303, 662.265606, 41.808443, 0.135720, 488, 437, 265.0, 54.0, 317.0, 636.0
9, 80.000000, 670.000000, 70.768641, 661.388584, 39.728517, 0.070080, 488, 436, 255.0, 54.0, 300.0, 609.0
10, 80.000000, 660.000000, 74.066950, 659.976656, 38.928539, 0.086044, 487, 438, 254.0, 53.0, 303.0, 610.0
11, 80.000000, 670.000000, 78.442137, 660.520623, 30.948929, 0.081683, 488, 439, 254.0, 54.0, 304.0, 612.0
12, 80.000000, 660.000000, 75.155000, 660.097669, 36.845148, 0.062552, 488, 436, 255.0, 54.0, 301.0, 610.0
13, 80.000000, 660.000000, 77.301556, 659.628574, 31.189227, 0.052966, 487, 439, 261.0, 53.0, 304.0, 618.0
14, 80.000000, 660.000000, 74.569952, 660.425518, 38.499095, 0.051729, 488, 437, 254.0, 54.0, 302.0, 610.0
15, 80.000000, 660.000000, 73.145325, 660.591412, 36.138249, 0.044215, 488, 437, 253.0, 54.0, 302.0, 609.0
16, 80.000000, 660.000000, 74.978914, 660.630201, 32.004210, 0.044868, 487, 438, 254.0, 53.0, 302.0, 609.0
17, 80.000000, 670.000000, 76.290920, 660.979926, 28.363316, 0.037723, 488, 435, 253.0, 53.0, 302.0, 608.0
18, 80.000000, 660.000000, 74.149795, 659.556856, 36.074093, 0.034948, 488, 438, 254.0, 52.0, 308.0, 614.0
19, 80.000000, 670.000000, 77.111592, 660.849848, 34.708112, 0.087682, 487, 437, 255.0, 53.0, 302.0, 610.0
20, 80.000000, 660.000000, 76.038644, 659.984653, 33.745448, 0.074251, 487, 438, 254.0, 53.0, 301.0, 608.0
21, 80.000000, 660.000000, 74.707858, 661.385863, 29.704573, 0.065474, 487, 436, 254.0, 52.0, 304.0, 610.0
22, 80.000000, 670.000000, 69.613596, 661.818755, 40.611578, 0.102167, 487, 438, 254.0, 52.0, 300.0, 606.0
23, 80.000000, 670.000000, 71.878094, 660.522336, 40.027175, 0.066996, 487, 440, 254.0, 52.0, 305.0, 611.0
24, 80.000000, 670.000000, 70.911990, 661.955032, 41.711920, 0.085542, 487, 437, 259.0, 53.0, 302.0, 614.0
25, 80.000000, 660.000000, 74.171136, 659.383488, 38.455783, 0.059835, 488, 438, 254.0, 54.0, 302.0, 610.0
26, 70.000000, 680.000000, 69.744115, 660.991382, 42.695579, 0.193510, 488, 438, 254.0, 53.0, 302.0, 609.0
27, 70.000000, 680.000000, 67.698640, 661.006069, 45.369870, 0.147859, 487, 437, 254.0, 53.0, 300.0, 607.0
28, 80.000000, 660.000000, 71.865428, 660.290302, 38.979646, 0.072530, 488, 438, 253.0, 53.0, 301.0, 607.0
29, 80.000000, 670.000000, 72.403781, 660.546717, 42.213727, 0.074903, 488, 436, 255.0, 53.0, 306.0, 614.0
30, 80.000000, 670.000000, 72.608966, 660.353098, 38.995266, 0.062076, 487, 437, 254.0, 52.0, 301.0, 607.0
31, 70.000000, 680.000000, 69.046564, 662.066586, 42.619506, 0.136328, 487, 438, 255.0, 53.0, 303.0, 611.0
32, 80.000000, 660.000000, 78.431385, 658.699559, 32.747597, 0.056901, 488, 438, 254.0, 54.0, 304.0, 612.0
33, 80.000000, 660.000000, 75.602609, 658.504630, 34.891059, 0.045000, 487, 439, 253.0, 54.0, 301.0, 608.0
34, 80.000000, 670.000000, 71.678557, 660.208130, 43.883874, 0.068785, 487, 439, 253.0, 52.0, 305.0, 610.0
35, 80.000000, 670.000000, 71.748768, 662.926478, 38.240682, 0.040594, 487, 436, 253.0, 53.0, 300.0, 606.0
36, 70.000000, 680.000000, 67.205402, 658.858501, 48.233801, 0.172137, 487, 439, 254.0, 53.0, 303.0, 610.0
37, 70.000000, 660.000000, 72.748993, 659.488429, 40.313901, 0.037191, 487, 439, 255.0, 52.0, 301.0, 608.0
38, 70.000000, 660.000000, 70.351276, 659.138572, 46.868601, 0.060562, 487, 436, 254.0, 53.0, 304.0, 611.0
39, 70.000000, 670.000000, 72.650940, 660.203083, 35.128731, 0.065909, 487, 438, 253.0, 53.0, 300.0, 606.0
40, 70.000000, 670.000000, 68.108025, 662.017761, 42.444851, 0.073306, 487, 438, 257.0, 53.0, 300.0, 610.0
41, 80.000000, 670.000000, 70.745398, 662.727036, 37.957464, 0.071302, 487, 437, 254.0, 53.0, 298.0, 605.0
42, 80.000000, 670.000000, 69.643914, 663.561860, 34.759701, 0.101682, 488, 437, 255.0, 53.0, 299.0, 607.0
43, 80.000000, 670.000000, 72.224549, 660.744818, 43.703096, 0.071750, 488, 437, 253.0, 53.0, 301.0, 607.0
44, 80.000000, 670.000000, 70.807957, 661.760813, 40.079315, 0.075276, 487, 439, 254.0, 53.0, 300.0, 607.0
45, 80.000000, 670.000000, 71.468884, 661.202748, 37.715751, 0.040615, 488, 437, 254.0, 53.0, 310.0, 617.0
46, 80.000000, 670.000000, 70.645240, 660.566864, 43.534905, 0.145026, 488, 437, 255.0, 53.0, 301.0, 609.0
47, 80.000000, 670.000000, 77.429919, 659.242957, 31.880580, 0.073654, 487, 437, 254.0, 52.0, 301.0, 607.0
48, 80.000000, 670.000000, 71.939661, 661.177616, 41.384264, 0.052369, 487, 437, 254.0, 53.0, 304.0, 611.0
49, 80.000000, 670.000000, 77.111614, 658.634861, 30.514675, 0.020892, 487, 437, 256.0, 53.0, 303.0, 612.0
50, 70.000000, 670.000000, 68.380640, 661.391145, 41.710371, 0.163894, 487, 439, 407.0, 54.0, 377.0, 838.0
51, 70.000000, 660.000000, 70.673086, 659.467513, 42.317299, 0.139088, 487, 438, 255.0, 54.0, 303.0, 612.0
52, 80.000000, 670.000000, 69.067217, 662.672573, 37.869914, 0.061303, 488, 437, 254.0, 54.0, 299.0, 607.0
53, 80.000000, 660.000000, 72.244226, 661.102279, 38.104555, 0.047410, 487, 437, 406.0, 86.0, 500.0, 992.0
54, 80.000000, 660.000000, 75.401359, 659.751076, 31.580941, 0.041561, 488, 438, 254.0, 54.0, 303.0, 611.0
55, 70.000000, 660.000000, 69.572285, 659.986202, 44.687981, 0.076444, 487, 437, 254.0, 52.0, 311.0, 617.0
56, 80.000000, 670.000000, 70.132733, 663.114002, 43.149607, 0.076650, 488, 435, 253.0, 53.0, 296.0, 602.0
57, 70.000000, 670.000000, 66.664522, 659.538516, 46.480539, 0.220982, 488, 438, 255.0, 53.0, 303.0, 611.0
58, 80.000000, 670.000000, 70.342622, 660.851834, 44.674926, 0.121303, 487, 437, 255.0, 53.0, 301.0, 609.0
59, 80.000000, 660.000000, 72.914439, 660.499847, 35.523954, 0.036910, 487, 438, 255.0, 53.0, 303.0, 611.0
60, 80.000000, 660.000000, 73.277841, 660.406020, 37.463924, 0.061330, 487, 436, 255.0, 53.0, 310.0, 618.0
61, 80.000000, 660.000000, 74.463838, 660.730836, 31.229010, 0.034811, 488, 436, 255.0, 52.0, 303.0, 610.0
62, 70.000000, 670.000000, 68.850819, 662.536399, 37.015878, 0.065984, 487, 437, 254.0, 53.0, 299.0, 606.0
63, 80.000000, 660.000000, 77.480868, 659.290961, 28.895321, 0.072678, 488, 439, 254.0, 53.0, 302.0, 609.0
64, 80.000000, 660.000000, 72.514832, 659.447311, 45.045297, 0.141670, 487, 438, 256.0, 52.0, 301.0, 609.0
65, 70.000000, 660.000000, 70.087215, 659.965090, 38.848295, 0.068631, 488, 435, 254.0, 54.0, 299.0, 607.0
66, 70.000000, 660.000000, 68.677858, 659.710545, 44.052391, 0.076855, 488, 439, 267.0, 54.0, 304.0, 625.0
67, 80.000000, 660.000000, 74.086658, 659.778992, 34.763496, 0.024847, 487, 437, 254.0, 54.0, 299.0, 607.0
68, 70.000000, 660.000000, 69.191824, 659.805485, 45.101741, 0.070020, 488, 436, 254.0, 54.0, 304.0, 612.0
69, 70.000000, 680.000000, 68.449743, 661.791550, 41.823841, 0.082407, 487, 435, 254.0, 53.0, 299.0, 606.0
70, 70.000000, 660.000000, 68.174866, 660.102599, 44.183238, 0.107717, 487, 435, 254.0, 53.0, 300.0, 607.0
71, 80.000000, 660.000000, 73.648321, 659.841754, 41.226536, 0.061686, 488, 436, 260.0, 54.0, 302.0, 616.0
72, 80.000000, 670.000000, 70.808481, 663.708848, 37.699012, 0.083288, 488, 436, 254.0, 53.0, 298.0, 605.0
73, 70.000000, 660.000000, 68.695817, 660.731232, 44.505803, 0.041676, 487, 437, 253.0, 53.0, 302.0, 608.0
74, 80.000000, 670.000000, 69.059982, 662.631171, 37.643281, 0.065655, 488, 438, 254.0, 54.0, 299.0, 607.0
75, 80.000000, 660.000000, 72.002013, 660.645671, 37.181677, 0.032026, 488, 436, 253.0, 54.0, 300.0, 607.0
76, 80.000000, 670.000000, 68.460895, 664.153877, 35.515782, 0.094070, 487, 438, 255.0, 53.0, 313.0, 621.0
77, 70.000000, 680.000000, 65.845144, 662.314795, 44.229291, 0.114779, 487, 436, 254.0, 54.0, 300.0, 608.0
78, 80.000000, 660.000000, 76.056974, 659.100737, 37.620283, 0.035480, 487, 438, 254.0, 52.0, 301.0, 607.0
79, 80.000000, 670.000000, 70.611972, 660.211483, 43.824455, 0.139302, 487, 435, 254.0, 52.0, 299.0, 605.0
80, 70.000000, 660.000000, 70.059526, 661.056179, 38.478048, 0.028835, 487, 438, 253.0, 53.0, 301.0, 607.0
81, 70.000000, 670.000000, 70.277929, 661.821222, 40.484125, 0.038193, 488, 439, 253.0, 53.0, 301.0, 607.0
82, 70.000000, 670.000000, 67.544468, 662.350783, 42.843427, 0.105545, 488, 438, 260.0, 53.0, 301.0, 614.0
83, 70.000000, 670.000000, 69.188374, 662.237562, 39.587089, 0.061072, 488, 438, 253.0, 53.0, 300.0, 606.0
84, 70.000000, 660.000000, 69.625969, 660.098024, 43.469637, 0.119786, 487, 438, 254.0, 53.0, 305.0, 612.0
85, 80.000000, 670.000000, 67.879647, 661.696181, 43.888446, 0.112041, 488, 438, 253.0, 54.0, 301.0, 608.0
86, 80.000000, 660.000000, 74.434132, 660.811158, 33.627370, 0.032270, 487, 437, 252.0, 52.0, 302.0, 606.0
87, 70.000000, 680.000000, 68.294557, 662.256932, 41.344779, 0.077594, 488, 438, 252.0, 61.0, 300.0, 613.0
88, 70.000000, 680.000000, 64.734143, 665.084915, 39.757834, 0.214842, 488, 439, 253.0, 54.0, 301.0, 608.0
89, 80.000000, 660.000000, 71.851321, 660.936707, 38.422891, 0.051035, 488, 438, 254.0, 54.0, 302.0, 610.0
90, 70.000000, 660.000000, 69.097166, 660.257047, 45.503777, 0.059987, 487, 439, 254.0, 53.0, 305.0, 612.0
91, 80.000000, 660.000000, 71.563500, 660.700627, 38.429496, 0.051077, 487, 438, 253.0, 53.0, 300.0, 606.0
92, 70.000000, 670.000000, 67.522607, 666.124256, 50.942913, 0.047552, 488, 440, 252.0, 53.0, 310.0, 615.0
93, 70.000000, 660.000000, 70.243603, 660.664129, 42.656557, 0.042758, 487, 436, 254.0, 52.0, 300.0, 606.0
94, 80.000000, 660.000000, 71.037939, 660.672382, 46.525780, 0.057495, 487, 438, 253.0, 52.0, 301.0, 606.0
95, 80.000000, 670.000000, 74.887429, 660.979144, 32.215383, 0.049692, 488, 437, 254.0, 53.0, 302.0, 609.0
96, 80.000000, 660.000000, 71.838270, 660.108880, 39.390239, 0.029777, 488, 439, 252.0, 53.0, 303.0, 608.0
97, 80.000000, 670.000000, 70.341921, 661.615034, 43.683287, 0.043620, 488, 438, 253.0, 53.0, 303.0, 609.0
98, 80.000000, 660.000000, 73.121524, 660.748516, 37.022634, 0.044411, 488, 438, 259.0, 53.0, 302.0, 614.0
99, 70.000000, 670.000000, 71.038868, 662.063369, 37.744832, 0.043556, 488, 437, 253.0, 54.0, 302.0, 609.0
100, 80.000000, 670.000000, 69.550324, 660.526110, 46.026292, 0.046830, 487, 439, 254.0, 53.0, 305.0, 612.0
101, 80.000000, 670.000000, 69.626986, 662.812703, 44.280349, 0.145941, 488, 439, 254.0, 53.0, 301.0, 608.0
102, 70.000000, 680.000000, 68.422039, 661.655019, 43.480374, 0.079397, 488, 437, 254.0, 54.0, 300.0, 608.0
103, 70.000000, 660.000000, 68.255541, 661.082215, 43.848373, 0.047084, 487, 437, 254.0, 53.0, 306.0, 613.0
104, 70.000000, 670.000000, 67.839152, 661.184085, 40.795881, 0.127171, 487, 436, 254.0, 52.0, 298.0, 604.0
105, 70.000000, 670.000000, 69.606899, 662.036587, 36.213689, 0.076353, 488, 437, 252.0, 53.0, 298.0, 603.0
106, 70.000000, 670.000000, 68.845937, 659.562572, 43.561873, 0.083167, 487, 437, 253.0, 53.0, 300.0, 606.0
107, 80.000000, 660.000000, 75.736315, 657.711085, 42.997645, 0.076641, 487, 438, 252.0, 53.0, 300.0, 605.0
108, 80.000000, 670.000000, 69.697020, 661.932513, 40.963339, 0.056930, 488, 437, 253.0, 53.0, 302.0, 608.0
109, 70.000000, 670.000000, 66.154441, 661.548792, 43.794394, 0.156478, 488, 438, 255.0, 53.0, 299.0, 607.0
110, 80.000000, 670.000000, 72.095268, 660.778640, 39.288030, 0.076763, 488, 435, 255.0, 53.0, 301.0, 609.0
111, 80.000000, 670.000000, 71.857748, 661.787217, 35.415650, 0.062649, 487, 437, 255.0, 53.0, 303.0, 611.0
112, 80.000000, 660.000000, 76.266417, 659.544763, 31.483595, 0.037344, 487, 438, 254.0, 53.0, 338.0, 645.0
113, 70.000000, 680.000000, 68.899714, 661.656718, 43.602480, 0.078689, 488, 437, 255.0, 54.0, 302.0, 611.0
114, 80.000000, 670.000000, 69.447483, 661.556244, 43.829557, 0.076680, 487, 438, 252.0, 52.0, 300.0, 604.0
115, 80.000000, 660.000000, 73.591814, 661.424230, 31.938302, 0.028876, 488, 437, 267.0, 69.0, 313.0, 649.0
116, 80.000000, 660.000000, 73.040500, 659.459943, 35.180631, 0.041601, 488, 438, 254.0, 56.0, 330.0, 640.0
117, 80.000000, 670.000000, 72.070092, 660.823938, 44.213716, 0.047300, 487, 435, 321.0, 54.0, 300.0, 675.0
118, 80.000000, 670.000000, 69.215472, 663.206084, 39.559121, 0.059611, 488, 437, 254.0, 54.0, 304.0, 612.0
119, 80.000000, 660.000000, 73.178320, 658.718862, 39.615265, 0.029223, 488, 438, 254.0, 53.0, 303.0, 610.0
120, 70.000000, 660.000000, 69.033341, 662.339112, 39.870594, 0.062620, 488, 437, 255.0, 54.0, 300.0, 609.0
121, 70.000000, 680.000000, 65.284089, 661.890342, 44.440209, 0.186775, 487, 437, 254.0, 53.0, 302.0, 609.0
122, 80.000000, 660.000000, 76.879262, 659.731154, 30.580194, 0.076674, 487, 437, 256.0, 54.0, 304.0, 614.0
123, 80.000000, 670.000000, 69.947075, 662.294024, 41.942847, 0.032872, 487, 438, 254.0, 53.0, 302.0, 609.0
124, 80.000000, 660.000000, 73.948183, 659.093873, 35.923608, 0.033575, 487, 438, 269.0, 54.0, 301.0, 624.0
125, 70.000000, 660.000000, 71.866453, 659.169810, 42.979381, 0.052707, 487, 437, 256.0, 54.0, 302.0, 612.0
126, 70.000000, 670.000000, 68.330669, 659.944799, 43.245989, 0.050253, 488, 438, 255.0, 53.0, 304.0, 612.0
127, 70.000000, 660.000000, 67.750936, 661.805597, 40.026946, 0.079393, 488, 438, 255.0, 54.0, 301.0, 610.0
128, 80.000000, 670.000000, 67.944242, 659.449693, 43.901084, 0.143140, 487, 438, 256.0, 54.0, 302.0, 612.0
129, 80.000000, 670.000000, 70.566052, 661.387257, 41.871854, 0.123148, 488, 439, 267.0, 53.0, 301.0, 621.0
130, 80.000000, 670.000000, 70.324663, 664.121774, 36.818662, 0.079584, 488, 438, 256.0, 53.0, 301.0, 610.0
131, 70.000000, 680.000000, 67.245710, 664.560881, 41.456140, 0.123834, 488, 437, 254.0, 54.0, 300.0, 608.0
132, 70.000000, 660.000000, 74.327406, 658.146134, 39.999420, 0.035919, 487, 436, 256.0, 53.0, 302.0, 611.0
133, 80.000000, 670.000000, 70.172568, 660.191539, 43.670889, 0.075168, 487, 436, 255.0, 53.0, 301.0, 609.0
134, 80.000000, 670.000000, 71.071169, 662.485763, 37.881202, 0.033920, 488, 437, 259.0, 54.0, 301.0, 614.0
135, 80.000000, 670.000000, 71.397461, 662.648774, 36.030211, 0.063591, 488, 438, 253.0, 54.0, 300.0, 607.0
136, 70.000000, 680.000000, 67.827779, 660.823509, 45.560484, 0.236192, 487, 439, 256.0, 54.0, 304.0, 614.0
137, 80.000000, 670.000000, 69.004531, 660.359709, 48.893215, 0.164147, 487, 437, 255.0, 52.0, 305.0, 612.0
138, 70.000000, 680.000000, 66.130689, 660.961883, 43.447910, 0.238430, 488, 436, 289.0, 74.0, 301.0, 664.0
139, 80.000000, 670.000000, 71.068509, 661.636005, 42.393429, 0.127361, 488, 437, 262.0, 53.0, 301.0, 616.0
140, 70.000000, 670.000000, 67.970977, 661.976346, 43.586464, 0.090646, 488, 437, 255.0, 53.0, 301.0, 609.0
141, 70.000000, 670.000000, 68.639693, 661.994231, 40.463381, 0.074871, 488, 435, 254.0, 53.0, 305.0, 612.0
142, 80.000000, 670.000000, 75.132771, 660.142882, 36.515628, 0.071884, 487, 438, 254.0, 53.0, 302.0, 609.0
143, 80.000000, 660.000000, 76.933338, 659.462068, 31.438402, 0.058201, 488, 438, 256.0, 54.0, 303.0, 613.0
144, 80.000000, 670.000000, 72.662977, 662.125784, 39.671859, 0.094814, 487, 437, 256.0, 53.0, 309.0, 618.0
145, 80.000000, 670.000000, 71.700210, 660.129181, 43.814696, 0.093233, 487, 438, 255.0, 53.0, 303.0, 611.0
146, 80.000000, 670.000000, 70.813936, 662.314791, 38.088184, 0.068892, 487, 438, 255.0, 52.0, 304.0, 611.0
147, 80.000000, 670.000000, 79.262924, 660.192680, 25.448802, 0.050312, 488, 436, 255.0, 53.0, 304.0, 612.0
148, 80.000000, 660.000000, 73.946748, 660.974783, 32.720886, 0.052839, 488, 438, 255.0, 54.0, 305.0, 614.0
149, 80.000000, 670.000000, 70.922385, 662.862666, 41.722831, 0.121113, 488, 439, 255.0, 53.0, 313.0, 621.0
150, 80.000000, 670.000000, 69.795321, 662.704383, 40.972692, 0.047033, 488, 436, 254.0, 54.0, 303.0, 611.0
151, 80.000000, 670.000000, 70.981273, 661.362937, 42.509781, 0.094006, 487, 437, 256.0, 53.0, 301.0, 610.0
152, 80.000000, 670.000000, 72.475797, 661.262810, 41.695149, 0.145381, 488, 438, 253.0, 53.0, 302.0, 608.0
153, 80.000000, 670.000000, 69.432782, 661.129931, 44.411105, 0.240595, 488, 437, 254.0, 53.0, 300.0, 607.0
154, 80.000000, 670.000000, 68.420064, 660.429937, 45.769356, 0.114148, 487, 437, 252.0, 53.0, 300.0, 605.0
155, 70.000000, 680.000000, 68.733944, 662.330964, 44.663518, 0.179301, 487, 436, 254.0, 53.0, 301.0, 608.0
156, 70.000000, 680.000000, 67.856350, 660.574486, 44.826317, 0.100140, 487, 437, 253.0, 53.0, 301.0, 607.0
157, 70.000000, 660.000000, 72.423782, 660.992767, 36.461128, 0.009218, 488, 436, 411.0, 87.0, 506.0, 1004.0
158, 80.000000, 670.000000, 73.244983, 660.606786, 38.249936, 0.035303, 487, 436, 255.0, 54.0, 301.0, 610.0
159, 80.000000, 670.000000, 70.373002, 661.461359, 44.028887, 0.072059, 487, 435, 254.0, 53.0, 302.0, 609.0
160, 80.000000, 670.000000, 70.902114, 661.192215, 43.152777, 0.102987, 488, 438, 256.0, 53.0, 304.0, 613.0
161, 70.000000, 680.000000, 68.642207, 663.505758, 41.158973, 0.240820, 487, 439, 255.0, 53.0, 303.0, 611.0
