#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 68.324002, 665.537022, 39.343681, 0.108141, 477, 387, 256.0, 48.0, 322.0, 626.0
1, 80.000000, 670.000000, 71.980857, 660.202755, 45.902258, 0.102397, 477, 387, 255.0, 47.0, 268.0, 570.0
2, 80.000000, 670.000000, 74.973849, 661.191195, 35.305321, 0.042774, 477, 388, 395.0, 71.0, 429.0, 895.0
3, 80.000000, 670.000000, 70.652196, 661.306835, 39.131912, 0.078597, 477, 390, 255.0, 48.0, 270.0, 573.0
4, 80.000000, 670.000000, 71.399434, 662.635471, 38.554134, 0.107384, 478, 388, 255.0, 47.0, 270.0, 572.0
5, 80.000000, 660.000000, 76.432714, 660.834468, 28.578246, 0.034003, 477, 388, 255.0, 47.0, 331.0, 633.0
6, 80.000000, 670.000000, 69.686947, 661.726840, 44.397706, 0.084712, 477, 387, 427.0, 83.0, 454.0, 964.0
7, 80.000000, 670.000000, 74.139398, 660.105249, 44.215466, 0.081102, 477, 385, 256.0, 48.0, 270.0, 574.0
8, 80.000000, 670.000000, 69.721313, 662.271887, 41.794537, 0.135721, 478, 387, 256.0, 49.0, 268.0, 573.0
9, 80.000000, 670.000000, 70.756360, 661.413191, 39.739402, 0.070080, 478, 387, 267.0, 49.0, 268.0, 584.0
10, 80.000000, 660.000000, 74.059300, 659.968550, 38.972379, 0.086045, 477, 387, 257.0, 48.0, 270.0, 575.0
11, 80.000000, 670.000000, 78.452059, 660.517849, 30.923319, 0.081684, 478, 388, 256.0, 49.0, 270.0, 575.0
12, 80.000000, 660.000000, 75.133284, 660.107145, 36.835606, 0.062553, 478, 386, 256.0, 48.0, 267.0, 571.0
13, 80.000000, 660.000000, 77.294145, 659.628236, 31.196161, 0.052966, 477, 389, 257.0, 49.0, 272.0, 578.0
14, 80.000000, 660.000000, 74.569584, 660.422167, 38.491758, 0.051729, 478, 387, 255.0, 48.0, 270.0, 573.0
15, 80.000000, 660.000000, 73.148434, 660.588393, 36.147233, 0.044215, 478, 386, 254.0, 49.0, 268.0, 571.0
16, 80.000000, 660.000000, 74.992503, 660.638739, 31.991883, 0.044869, 477, 389, 256.0, 48.0, 271.0, 575.0
