#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 80.000000, 670.000000, 68.324002, 665.537022, 39.343681, 0.108141, 479, 396, 255.0, 48.0, 273.0, 576.0
1, 80.000000, 670.000000, 71.980873, 660.202730, 45.902258, 0.102397, 479, 398, 255.0, 48.0, 278.0, 581.0
2, 80.000000, 670.000000, 74.987545, 661.143923, 35.273558, 0.042774, 479, 398, 254.0, 49.0, 277.0, 580.0
3, 80.000000, 670.000000, 70.657655, 661.316680, 39.149286, 0.078597, 479, 399, 255.0, 49.0, 276.0, 580.0
4, 80.000000, 670.000000, 71.399434, 662.635471, 38.554134, 0.107384, 480, 399, 255.0, 49.0, 287.0, 591.0
5, 80.000000, 660.000000, 76.478988, 660.810857, 28.567408, 0.034003, 479, 398, 263.0, 48.0, 278.0, 589.0
6, 80.000000, 670.000000, 69.686947, 661.726840, 44.397706, 0.084712, 479, 398, 255.0, 48.0, 276.0, 579.0
7, 80.000000, 670.000000, 74.119743, 660.096330, 44.181217, 0.081101, 479, 396, 256.0, 48.0, 278.0, 582.0
8, 80.000000, 670.000000, 69.716678, 662.240084, 41.795677, 0.135721, 480, 397, 394.0, 85.0, 437.0, 916.0
9, 80.000000, 670.000000, 70.768601, 661.388586, 39.728517, 0.070080, 480, 398, 256.0, 50.0, 275.0, 581.0
10, 80.000000, 660.000000, 74.052219, 659.997168, 38.951150, 0.086045, 479, 397, 254.0, 49.0, 280.0, 583.0
11, 80.000000, 670.000000, 78.452072, 660.517804, 30.923319, 0.081684, 480, 399, 256.0, 50.0, 278.0, 584.0
12, 80.000000, 660.000000, 75.133253, 660.107192, 36.835606, 0.062553, 480, 396, 256.0, 49.0, 276.0, 581.0
13, 80.000000, 660.000000, 77.317358, 659.626921, 31.160066, 0.052966, 479, 398, 305.0, 75.0, 437.0, 817.0
14, 80.000000, 660.000000, 74.569711, 660.422139, 38.491758, 0.051729, 480, 397, 408.0, 89.0, 437.0, 934.0
15, 80.000000, 660.000000, 73.148373, 660.588343, 36.147233, 0.044215, 480, 395, 255.0, 50.0, 275.0, 580.0
16, 80.000000, 660.000000, 74.980769, 660.644396, 32.034388, 0.044869, 479, 397, 255.0, 48.0, 277.0, 580.0
17, 80.000000, 670.000000, 76.396298, 660.933957, 28.445940, 0.037734, 480, 395, 255.0, 50.0, 278.0, 583.0
18, 80.000000, 660.000000, 74.156186, 659.553156, 36.046792, 0.034948, 479, 397, 255.0, 49.0, 276.0, 580.0
19, 80.000000, 670.000000, 77.120085, 660.849804, 34.721154, 0.087683, 479, 396, 256.0, 49.0, 276.0, 581.0
20, 80.000000, 660.000000, 76.049042, 659.981730, 33.731754, 0.074252, 480, 396, 358.0, 99.0, 275.0, 732.0
21, 80.000000, 660.000000, 74.752172, 661.338005, 29.658570, 0.065475, 479, 396, 255.0, 49.0, 279.0, 583.0
22, 80.000000, 670.000000, 69.612803, 661.811028, 40.624497, 0.102167, 479, 396, 255.0, 49.0, 273.0, 577.0
23, 80.000000, 670.000000, 71.881384, 660.526897, 40.021788, 0.066997, 479, 398, 255.0, 48.0, 278.0, 581.0
24, 80.000000, 670.000000, 70.908254, 661.966429, 41.698589, 0.085544, 479, 397, 254.0, 48.0, 277.0, 579.0
25, 80.000000, 660.000000, 74.162725, 659.391991, 38.478401, 0.059835, 479, 396, 255.0, 49.0, 275.0, 579.0
26, 70.000000, 680.000000, 69.737461, 660.962429, 42.710823, 0.193511, 479, 398, 255.0, 49.0, 277.0, 581.0
27, 70.000000, 680.000000, 67.685725, 661.000992, 45.381949, 0.147860, 479, 398, 256.0, 49.0, 276.0, 581.0
28, 80.000000, 660.000000, 71.879423, 660.288043, 38.938100, 0.072530, 480, 398, 254.0, 48.0, 281.0, 583.0
29, 80.000000, 670.000000, 72.395679, 660.554569, 42.217661, 0.074903, 480, 398, 260.0, 48.0, 277.0, 585.0
30, 80.000000, 670.000000, 72.622144, 660.358629, 38.992579, 0.062077, 479, 398, 396.0, 87.0, 438.0, 921.0
31, 70.000000, 680.000000, 69.071119, 662.094149, 42.601629, 0.136329, 479, 398, 256.0, 50.0, 276.0, 582.0
32, 80.000000, 660.000000, 78.429908, 658.701989, 32.768654, 0.056902, 479, 397, 256.0, 50.0, 278.0, 584.0
33, 80.000000, 660.000000, 75.580521, 658.518364, 34.851550, 0.045001, 479, 397, 255.0, 50.0, 274.0, 579.0
34, 80.000000, 670.000000, 71.676530, 660.185045, 43.869567, 0.068786, 479, 397, 255.0, 49.0, 279.0, 583.0
35, 80.000000, 670.000000, 71.738941, 662.928641, 38.239208, 0.040594, 480, 396, 255.0, 49.0, 275.0, 579.0
36, 70.000000, 680.000000, 67.242790, 658.865644, 48.229928, 0.172139, 479, 397, 255.0, 49.0, 276.0, 580.0
37, 70.000000, 660.000000, 72.765801, 659.487362, 40.301709, 0.037191, 479, 397, 261.0, 48.0, 275.0, 584.0
38, 70.000000, 660.000000, 70.351402, 659.138314, 46.868601, 0.060562, 480, 395, 256.0, 49.0, 278.0, 583.0
39, 70.000000, 670.000000, 72.648289, 660.184644, 35.137106, 0.065909, 479, 397, 271.0, 58.0, 323.0, 652.0
40, 70.000000, 670.000000, 68.103824, 662.038419, 42.418396, 0.073306, 479, 399, 402.0, 73.0, 436.0, 911.0
41, 80.000000, 670.000000, 70.736405, 662.746141, 37.977713, 0.071302, 479, 396, 255.0, 49.0, 272.0, 576.0
