#idx, x0, x1, x2, y, f_neval, total_time (us), 
0, 67.956018, 665.727666, 40.166543, 0.108425, 3034, 3696.0
1, 72.214419, 660.147902, 45.416162, 0.102527, 3023, 3592.0
2, 75.006476, 661.121038, 35.686339, 0.042848, 3023, 2827.0
3, 70.721529, 661.162032, 38.831227, 0.078700, 3035, 2407.0
4, 71.657353, 662.470830, 38.618414, 0.107570, 3034, 2293.0
5, 76.622905, 660.656750, 28.692537, 0.034113, 3020, 3307.0
6, 69.709432, 661.780616, 45.025223, 0.085033, 3036, 2292.0
7, 74.289402, 660.077950, 44.434309, 0.081262, 3017, 2278.0
8, 69.495518, 662.360187, 42.646671, 0.136050, 3038, 2279.0
9, 70.761463, 661.580649, 39.690015, 0.070166, 3025, 2292.0
10, 74.287259, 659.814087, 38.667274, 0.086122, 3033, 2489.0
11, 78.280267, 660.493479, 31.225989, 0.081752, 3035, 2281.0
12, 75.485349, 659.970747, 36.631537, 0.062732, 3024, 2643.0
13, 77.306941, 659.486410, 30.868063, 0.053133, 3027, 2687.0
14, 74.697833, 660.364375, 38.728405, 0.051819, 3022, 3195.0
15, 73.250355, 660.676564, 36.299055, 0.044322, 3037, 3731.0
16, 75.011068, 660.445368, 31.983176, 0.045007, 3031, 3876.0
17, 76.109254, 660.908802, 28.266362, 0.037892, 3021, 3431.0
18, 74.345823, 659.446550, 36.207348, 0.035056, 3025, 2281.0
19, 77.033296, 661.124332, 35.171243, 0.088039, 3025, 2332.0
20, 76.221249, 659.988095, 33.676424, 0.074332, 3019, 2272.0
21, 74.846873, 661.151647, 30.139807, 0.065695, 3023, 2318.0
22, 69.744078, 662.008456, 40.074665, 0.102380, 3034, 2276.0
23, 71.771134, 660.207922, 39.960523, 0.067373, 3027, 2341.0
24, 70.939412, 661.711060, 41.067380, 0.085951, 3023, 2630.0
25, 74.387927, 659.450145, 38.497029, 0.060010, 3023, 2362.0
26, 69.363532, 661.275273, 42.948821, 0.193852, 3024, 2264.0
27, 67.371089, 661.384843, 45.418920, 0.148233, 3039, 2351.0
