#idx, x0, x1, x2, y, f_neval, total_time (us), 
0, 70.827972, 664.618580, 36.555968, 176.498837, 6111, 924714.0
1, 72.543554, 663.683843, 37.433825, 205.218071, 5856, 862551.0
2, 72.104306, 663.049886, 37.312449, 199.533493, 5914, 871663.0
3, 70.134571, 663.640530, 37.113410, 204.704685, 6009, 890778.0
4, 72.163106, 663.913282, 36.212912, 219.500628, 5894, 882084.0
5, 70.768510, 663.268673, 36.916917, 210.111690, 5855, 884103.0
6, 71.893338, 663.169456, 38.377674, 197.746136, 5952, 953260.0
7, 73.382280, 662.432515, 37.274539, 210.582658, 5865, 947678.0
8, 72.103175, 664.873902, 36.953609, 204.645170, 5683, 836343.0
9, 72.429294, 663.800369, 36.843506, 220.305928, 5794, 853254.0
10, 75.428380, 663.835108, 37.027649, 232.466703, 5884, 865260.0
11, 72.166231, 664.070056, 36.319935, 197.734411, 5777, 851730.0
12, 71.525967, 662.987735, 38.423026, 185.659535, 5928, 877588.0
13, 72.311861, 664.681493, 36.940770, 234.373881, 5635, 841794.0
14, 71.919006, 662.518666, 37.261572, 214.388152, 5741, 856269.0
15, 70.170176, 664.551113, 37.135934, 177.195904, 6024, 891846.0
16, 70.114047, 663.269934, 37.822557, 175.921453, 6091, 920226.0
17, 71.466340, 664.926269, 35.655877, 194.872188, 5740, 846201.0
18, 68.599486, 663.067211, 37.202144, 204.664850, 5963, 882614.0
19, 74.254279, 663.623419, 37.253254, 231.853124, 5809, 853245.0
20, 72.847200, 663.210857, 38.030171, 205.510272, 5918, 874012.0
21, 72.332309, 663.816566, 37.230492, 185.879190, 5935, 875763.0
22, 69.134121, 663.826463, 36.848039, 186.317671, 6044, 895003.0
23, 73.464436, 661.631941, 38.297799, 218.629172, 5783, 864735.0
24, 72.215337, 663.246259, 37.062756, 217.096215, 5712, 852165.0
25, 70.767294, 663.807403, 38.605123, 197.011985, 5846, 867627.0
26, 74.613524, 664.155623, 36.699885, 223.056845, 5805, 854578.0
27, 70.779487, 664.457688, 36.716682, 185.369333, 5994, 887462.0
28, 71.378894, 662.531485, 37.855937, 187.085111, 6112, 905457.0
29, 72.205401, 664.224316, 36.628388, 198.760858, 5756, 848585.0
30, 69.957167, 663.728190, 37.597523, 176.270559, 6019, 893752.0
31, 69.989222, 663.219434, 37.966696, 200.083830, 5945, 882314.0
32, 69.980651, 663.539527, 37.835687, 183.183987, 5939, 881208.0
33, 70.911736, 662.325658, 38.291215, 176.790174, 5725, 848433.0
34, 70.098415, 662.431867, 37.757358, 182.210086, 5933, 888879.0
35, 73.755739, 662.974581, 37.335633, 212.695826, 5900, 867941.0
36, 71.761883, 662.926544, 38.423245, 191.998353, 5772, 848428.0
37, 68.946825, 662.187918, 37.395245, 179.371723, 6162, 919004.0
38, 70.470223, 664.000668, 36.701722, 203.647564, 5973, 882323.0
39, 68.328242, 661.944428, 37.870563, 166.745615, 6106, 909046.0
40, 71.618608, 663.405742, 37.449707, 191.181764, 5818, 858604.0
41, 71.217474, 664.370846, 36.380781, 181.464394, 5883, 868444.0
42, 68.140846, 662.646032, 38.021624, 185.707967, 5994, 889263.0
43, 72.476565, 663.105685, 37.473887, 206.770319, 5961, 879264.0
44, 71.335849, 662.959280, 38.791370, 169.490564, 5976, 901322.0
45, 69.026794, 663.067210, 38.854739, 190.971409, 5871, 870829.0
46, 69.841331, 664.687778, 36.374085, 198.392793, 6066, 901164.0
47, 71.161784, 664.237776, 36.788421, 193.505181, 5785, 854588.0
48, 69.512625, 662.598109, 37.541220, 187.385736, 5958, 889390.0
49, 71.876587, 663.379357, 36.758177, 186.479240, 5946, 878474.0
50, 72.612777, 663.802721, 36.216978, 183.327540, 5914, 870860.0
51, 72.866614, 664.249830, 37.442368, 199.152823, 5871, 865639.0
52, 66.434748, 663.762129, 36.451819, 165.020834, 5912, 874749.0
53, 70.869556, 663.514141, 36.909874, 222.139593, 5541, 816015.0
54, 71.516152, 662.897685, 38.464641, 203.193204, 5793, 865173.0
