#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.871868, 664.559252, 36.785603, 176.512400, 453, 266, 51690.0, 6880.0, 41209.0, 99779.0
1, 70.000000, 680.000000, 72.457868, 663.884459, 37.462746, 205.232283, 453, 267, 52081.0, 6946.0, 39621.0, 98648.0
2, 70.000000, 680.000000, 72.026727, 663.170710, 37.463822, 199.549581, 453, 265, 52033.0, 6962.0, 39407.0, 98402.0
3, 70.000000, 680.000000, 70.214213, 663.692655, 37.284770, 204.727017, 454, 264, 52543.0, 7102.0, 39147.0, 98792.0
4, 70.000000, 680.000000, 72.235637, 663.751318, 36.338279, 219.511277, 454, 265, 52220.0, 7070.0, 39067.0, 98357.0
5, 70.000000, 680.000000, 70.805562, 663.464173, 36.805661, 210.128318, 454, 268, 52257.0, 7128.0, 39689.0, 99074.0
6, 70.000000, 680.000000, 71.912094, 663.234448, 38.611898, 197.767276, 453, 263, 52090.0, 6950.0, 39234.0, 98274.0
7, 70.000000, 680.000000, 73.294988, 662.527953, 37.093761, 210.596789, 454, 265, 51800.0, 7106.0, 39265.0, 98171.0
8, 70.000000, 680.000000, 72.106451, 664.665089, 36.978882, 204.661196, 453, 264, 52153.0, 6951.0, 39255.0, 98359.0
9, 70.000000, 680.000000, 72.535804, 663.772599, 36.670454, 220.323249, 454, 265, 51989.0, 7076.0, 39174.0, 98239.0
10, 70.000000, 680.000000, 75.359378, 663.775845, 37.018799, 232.474989, 453, 264, 52152.0, 6926.0, 39466.0, 98544.0
11, 70.000000, 680.000000, 72.159586, 663.985240, 36.181123, 197.744582, 453, 263, 51999.0, 7000.0, 38980.0, 97979.0
12, 70.000000, 680.000000, 71.593704, 663.103920, 38.353011, 185.674781, 453, 265, 51874.0, 6924.0, 39361.0, 98159.0
13, 70.000000, 680.000000, 72.196033, 664.738997, 37.038007, 234.387663, 453, 265, 51966.0, 6915.0, 39256.0, 98137.0
