#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 65.138889, 672.143258, 40.000000, 213.304646, 406, 31, 52386.0, 791.0, 4577.0, 57754.0
1, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 227.747282, 406, 30, 52264.0, 802.0, 4372.0, 57438.0
2, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 223.879849, 406, 30, 52221.0, 791.0, 4450.0, 57462.0
3, 70.000000, 680.000000, 65.138889, 672.143258, 40.000000, 240.878135, 407, 31, 52530.0, 927.0, 4493.0, 57950.0
4, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 241.509757, 407, 30, 52520.0, 932.0, 4480.0, 57932.0
5, 70.000000, 680.000000, 67.013889, 668.895663, 40.000000, 230.501589, 406, 31, 52590.0, 801.0, 4679.0, 58070.0
6, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 224.101958, 406, 30, 52396.0, 859.0, 4465.0, 57720.0
7, 70.000000, 680.000000, 67.407407, 667.952996, 40.000000, 243.022506, 406, 31, 52200.0, 792.0, 4614.0, 57606.0
8, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 224.025817, 406, 30, 56069.0, 795.0, 4354.0, 61218.0
9, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 243.005443, 406, 30, 52640.0, 794.0, 4417.0, 57851.0
10, 70.000000, 680.000000, 73.333333, 677.642977, 35.917517, 266.379725, 406, 30, 52298.0, 791.0, 4365.0, 57454.0
11, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 217.670724, 407, 30, 52222.0, 926.0, 4343.0, 57491.0
12, 70.000000, 680.000000, 67.013889, 668.895663, 40.000000, 207.969110, 407, 31, 55932.0, 924.0, 4477.0, 61333.0
13, 70.000000, 680.000000, 68.420139, 669.166296, 40.000000, 251.575948, 407, 33, 52121.0, 924.0, 4840.0, 57885.0
14, 70.000000, 680.000000, 69.583333, 673.312850, 35.917517, 240.837885, 406, 30, 52074.0, 791.0, 4355.0, 57220.0
15, 70.000000, 680.000000, 68.645833, 672.230319, 35.917517, 195.450965, 407, 30, 52223.0, 925.0, 4332.0, 57480.0
16, 70.000000, 680.000000, 71.759259, 663.622869, 40.000000, 180.844293, 406, 30, 53284.0, 1329.0, 6089.0, 60702.0
17, 70.000000, 680.000000, 67.013889, 668.895663, 40.000000, 217.702115, 406, 31, 52057.0, 802.0, 4476.0, 57335.0
18, 70.000000, 680.000000, 65.833333, 673.312850, 35.917517, 233.727146, 406, 30, 52602.0, 794.0, 4374.0, 57770.0
