#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 71.410583, 664.022513, 35.796051, 176.978838, 426, 133, 51982.0, 3408.0, 19859.0, 75249.0
1, 70.000000, 680.000000, 73.525024, 664.012472, 36.828298, 206.349848, 427, 132, 51824.0, 3596.0, 19764.0, 75184.0
2, 70.000000, 680.000000, 71.621097, 661.800346, 38.270496, 200.595981, 427, 131, 51649.0, 3573.0, 19563.0, 74785.0
3, 70.000000, 680.000000, 70.780689, 664.075716, 38.776115, 206.452273, 426, 132, 52001.0, 3471.0, 19668.0, 75140.0
4, 70.000000, 680.000000, 71.201469, 664.115674, 36.624014, 220.389666, 427, 133, 51892.0, 3542.0, 19828.0, 75262.0
5, 70.000000, 680.000000, 70.424466, 661.789461, 37.269290, 211.242914, 426, 132, 51815.0, 3407.0, 19651.0, 74873.0
6, 70.000000, 680.000000, 72.607304, 663.718558, 38.928154, 198.893609, 426, 132, 51520.0, 3386.0, 19722.0, 74628.0
7, 70.000000, 680.000000, 73.592997, 663.282996, 37.455968, 211.017341, 426, 132, 51739.0, 3405.0, 19703.0, 74847.0
8, 70.000000, 680.000000, 72.551807, 664.302487, 38.402627, 205.330824, 427, 133, 52021.0, 3558.0, 19906.0, 75485.0
9, 70.000000, 680.000000, 72.962895, 664.033099, 35.517536, 221.007099, 426, 131, 52030.0, 3478.0, 19519.0, 75027.0
10, 70.000000, 680.000000, 75.739126, 663.984406, 37.611194, 232.736157, 426, 132, 51853.0, 3402.0, 19695.0, 74950.0
11, 70.000000, 680.000000, 72.896073, 663.934377, 35.413560, 198.381108, 427, 133, 51895.0, 3619.0, 19810.0, 75324.0
12, 70.000000, 680.000000, 71.081111, 663.295647, 36.265641, 186.955166, 426, 132, 51980.0, 3421.0, 19794.0, 75195.0
13, 70.000000, 680.000000, 71.705635, 663.405748, 37.462509, 235.564187, 426, 132, 52090.0, 3437.0, 19757.0, 75284.0
14, 70.000000, 680.000000, 71.527656, 661.299979, 38.270496, 215.363897, 426, 132, 51837.0, 3406.0, 19681.0, 74924.0
15, 70.000000, 680.000000, 70.075466, 665.788023, 37.443522, 177.838014, 427, 132, 51863.0, 3547.0, 19749.0, 75159.0
16, 70.000000, 680.000000, 70.249979, 664.651202, 38.494477, 177.064622, 426, 132, 52097.0, 3428.0, 19730.0, 75255.0
17, 70.000000, 680.000000, 72.345037, 663.824757, 35.932655, 195.667437, 426, 134, 51976.0, 3416.0, 19999.0, 75391.0
18, 70.000000, 680.000000, 67.772901, 662.936002, 38.144288, 205.610357, 427, 132, 54209.0, 3572.0, 19713.0, 77494.0
19, 70.000000, 680.000000, 75.076292, 664.237222, 36.828298, 232.885186, 426, 132, 52007.0, 3418.0, 19780.0, 75205.0
20, 70.000000, 680.000000, 72.491905, 661.918026, 38.387111, 206.700069, 426, 130, 53777.0, 5324.0, 32240.0, 91341.0
