#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.819583, 664.622646, 36.570088, 176.498877, 485, 419, 51865.0, 11099.0, 67084.0, 130048.0
1, 70.000000, 680.000000, 72.545770, 663.707581, 37.434194, 205.218207, 484, 422, 52197.0, 10974.0, 62328.0, 125499.0
2, 70.000000, 680.000000, 72.100109, 663.050831, 37.282954, 199.533679, 484, 420, 52725.0, 10913.0, 62076.0, 125714.0
3, 70.000000, 680.000000, 70.126424, 663.646575, 37.122429, 204.704813, 485, 421, 52249.0, 11149.0, 62009.0, 125407.0
4, 70.000000, 680.000000, 72.157144, 663.927286, 36.223324, 219.500683, 485, 420, 52088.0, 11161.0, 61770.0, 125019.0
5, 70.000000, 680.000000, 70.775220, 663.278658, 36.920726, 210.111769, 485, 421, 52090.0, 11173.0, 62178.0, 125441.0
6, 70.000000, 680.000000, 71.895121, 663.154297, 38.384750, 197.746247, 484, 418, 51798.0, 10906.0, 61574.0, 124278.0
7, 70.000000, 680.000000, 73.365903, 662.444158, 37.280704, 210.582807, 484, 419, 51934.0, 10942.0, 61697.0, 124573.0
8, 70.000000, 680.000000, 72.093927, 664.872511, 36.968836, 204.645269, 484, 421, 52034.0, 11002.0, 62165.0, 125201.0
9, 70.000000, 680.000000, 72.416825, 663.819000, 36.829688, 220.306089, 485, 421, 52081.0, 11172.0, 61882.0, 125135.0
10, 70.000000, 680.000000, 75.427466, 663.846137, 37.036679, 232.466768, 485, 419, 51971.0, 11131.0, 61690.0, 124792.0
11, 70.000000, 680.000000, 72.172826, 664.084263, 36.308686, 197.734512, 485, 418, 52100.0, 11243.0, 61457.0, 124800.0
12, 70.000000, 680.000000, 71.535575, 662.972080, 38.432025, 185.659589, 485, 422, 52300.0, 11214.0, 62741.0, 126255.0
13, 70.000000, 680.000000, 72.314855, 664.688533, 36.945280, 234.373942, 484, 423, 52260.0, 11046.0, 62300.0, 125606.0
14, 70.000000, 680.000000, 71.913262, 662.516196, 37.249459, 214.388205, 485, 420, 52219.0, 11175.0, 62154.0, 125548.0
15, 70.000000, 680.000000, 70.171494, 664.560997, 37.127135, 177.195950, 485, 419, 52347.0, 15635.0, 71778.0, 139760.0
16, 70.000000, 680.000000, 70.120378, 663.279681, 37.807196, 175.921576, 485, 420, 52112.0, 11150.0, 62115.0, 125377.0
17, 70.000000, 680.000000, 71.473058, 664.931512, 35.652456, 194.872297, 484, 417, 52011.0, 11080.0, 61469.0, 124560.0
18, 70.000000, 680.000000, 68.620448, 663.042543, 37.214840, 204.665071, 485, 415, 52955.0, 11142.0, 60835.0, 124932.0
19, 70.000000, 680.000000, 74.239391, 663.623939, 37.255352, 231.853339, 485, 423, 51836.0, 11159.0, 62237.0, 125232.0
20, 70.000000, 680.000000, 72.842804, 663.194468, 38.040228, 205.510429, 485, 419, 51987.0, 11180.0, 62703.0, 125870.0
21, 70.000000, 680.000000, 72.335474, 663.825917, 37.213558, 185.879274, 485, 421, 51807.0, 11090.0, 62536.0, 125433.0
22, 70.000000, 680.000000, 69.121681, 663.825131, 36.867347, 186.317793, 485, 419, 51946.0, 11129.0, 61589.0, 124664.0
23, 70.000000, 680.000000, 73.471853, 661.642037, 38.333785, 218.629919, 484, 420, 51941.0, 10955.0, 61825.0, 124721.0
24, 70.000000, 680.000000, 72.203410, 663.264046, 37.067616, 217.096294, 484, 422, 52014.0, 10974.0, 62172.0, 125160.0
25, 70.000000, 680.000000, 70.770871, 663.818741, 38.605664, 197.012043, 484, 419, 51889.0, 10986.0, 62141.0, 125016.0
26, 70.000000, 680.000000, 74.608174, 664.158099, 36.708550, 223.056881, 484, 418, 52128.0, 11032.0, 61582.0, 124742.0
27, 70.000000, 680.000000, 70.766967, 664.465192, 36.722213, 185.369455, 484, 421, 51752.0, 10954.0, 61973.0, 124679.0
28, 70.000000, 680.000000, 71.392016, 662.521933, 37.872661, 187.085300, 484, 421, 62853.0, 10970.0, 62252.0, 136075.0
29, 70.000000, 680.000000, 72.212703, 664.218732, 36.642430, 198.760991, 484, 420, 51927.0, 11044.0, 62104.0, 125075.0
30, 70.000000, 680.000000, 69.962433, 663.738116, 37.595923, 176.270716, 484, 420, 63024.0, 10971.0, 62262.0, 136257.0
31, 70.000000, 680.000000, 70.002354, 663.205117, 37.941884, 200.084022, 485, 420, 55254.0, 11102.0, 62120.0, 128476.0
32, 70.000000, 680.000000, 69.992724, 663.539075, 37.830152, 183.184138, 484, 420, 61380.0, 10916.0, 61888.0, 134184.0
33, 70.000000, 680.000000, 70.904799, 662.327383, 38.285297, 176.790251, 485, 418, 52671.0, 11135.0, 61569.0, 125375.0
34, 70.000000, 680.000000, 70.096516, 662.448567, 37.762048, 182.210220, 484, 421, 57400.0, 10936.0, 61960.0, 130296.0
35, 70.000000, 680.000000, 73.750535, 662.984732, 37.340352, 212.695829, 484, 420, 56829.0, 10967.0, 62008.0, 129804.0
36, 70.000000, 680.000000, 71.775512, 662.930713, 38.411303, 191.998561, 485, 418, 63342.0, 11089.0, 61837.0, 136268.0
37, 70.000000, 680.000000, 68.942929, 662.189866, 37.369415, 179.371954, 485, 419, 60363.0, 15148.0, 61608.0, 137119.0
38, 70.000000, 680.000000, 70.475291, 664.005148, 36.684466, 203.647619, 484, 419, 61170.0, 10985.0, 61780.0, 133935.0
39, 70.000000, 680.000000, 68.315793, 661.936735, 37.860790, 166.745813, 484, 423, 59371.0, 11065.0, 62207.0, 132643.0
40, 70.000000, 680.000000, 71.612651, 663.395060, 37.446242, 191.181883, 484, 420, 51794.0, 11073.0, 62070.0, 124937.0
41, 70.000000, 680.000000, 71.208396, 664.386851, 36.369417, 181.464481, 485, 421, 59839.0, 11057.0, 61940.0, 132836.0
42, 70.000000, 680.000000, 68.141748, 662.652842, 38.024526, 185.707998, 485, 420, 62916.0, 11052.0, 61974.0, 135942.0
43, 70.000000, 680.000000, 72.469678, 663.094496, 37.480709, 206.770452, 485, 421, 53548.0, 11160.0, 62747.0, 127455.0
44, 70.000000, 680.000000, 71.344592, 662.947413, 38.806125, 169.490711, 484, 419, 57000.0, 10915.0, 62275.0, 130190.0
45, 70.000000, 680.000000, 69.027180, 663.073751, 38.849612, 190.971449, 484, 421, 56719.0, 11013.0, 62413.0, 130145.0
46, 70.000000, 680.000000, 69.842385, 664.683477, 36.357804, 198.392849, 484, 419, 52345.0, 10971.0, 61977.0, 125293.0
47, 70.000000, 680.000000, 71.162704, 664.235790, 36.777742, 193.505229, 484, 423, 52164.0, 11014.0, 62683.0, 125861.0
48, 70.000000, 680.000000, 69.524246, 662.595709, 37.544941, 187.385802, 484, 420, 51842.0, 10996.0, 61776.0, 124614.0
49, 70.000000, 680.000000, 71.881904, 663.360865, 36.774340, 186.479371, 484, 417, 51979.0, 10963.0, 61319.0, 124261.0
50, 70.000000, 680.000000, 72.620932, 663.780882, 36.208968, 183.327638, 484, 418, 51875.0, 10972.0, 61535.0, 124382.0
51, 70.000000, 680.000000, 72.872810, 664.248265, 37.429850, 199.152865, 484, 422, 52118.0, 11037.0, 62438.0, 125593.0
52, 70.000000, 670.000000, 66.430364, 663.777594, 36.442501, 165.020892, 484, 422, 51957.0, 10964.0, 62246.0, 125167.0
53, 70.000000, 680.000000, 70.864039, 663.531751, 36.906043, 222.139681, 484, 420, 52019.0, 11058.0, 61841.0, 124918.0
54, 70.000000, 680.000000, 71.519415, 662.872725, 38.467821, 203.193391, 484, 421, 51960.0, 11003.0, 61956.0, 124919.0
55, 70.000000, 680.000000, 69.053467, 663.756945, 37.652285, 168.756920, 484, 420, 51947.0, 10963.0, 62270.0, 125180.0
56, 70.000000, 680.000000, 70.957479, 664.245480, 37.869344, 192.356994, 484, 419, 52309.0, 11057.0, 62172.0, 125538.0
