#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.819615, 664.622643, 36.570088, 176.498877, 481, 407, 51706.0, 10490.0, 59878.0, 122074.0
1, 70.000000, 680.000000, 72.543341, 663.705761, 37.408875, 205.218260, 482, 406, 51850.0, 10708.0, 59847.0, 122405.0
2, 70.000000, 680.000000, 72.100430, 663.075351, 37.313034, 199.533742, 482, 402, 51842.0, 10697.0, 62197.0, 124736.0
3, 70.000000, 680.000000, 70.133608, 663.629921, 37.091460, 204.704842, 481, 403, 52217.0, 10721.0, 59458.0, 122396.0
4, 70.000000, 680.000000, 72.157119, 663.927272, 36.223324, 219.500683, 481, 406, 52262.0, 10658.0, 60944.0, 123864.0
5, 70.000000, 680.000000, 70.775233, 663.278614, 36.920726, 210.111769, 481, 403, 52187.0, 10680.0, 59518.0, 122385.0
6, 70.000000, 680.000000, 71.886630, 663.182375, 38.396573, 197.746249, 482, 403, 58928.0, 11231.0, 59442.0, 129601.0
7, 70.000000, 680.000000, 73.365910, 662.444178, 37.280704, 210.582807, 482, 405, 52283.0, 10970.0, 61243.0, 124496.0
8, 70.000000, 680.000000, 72.113047, 664.872917, 36.952271, 204.645302, 482, 405, 52362.0, 10808.0, 60185.0, 123355.0
9, 70.000000, 680.000000, 72.442262, 663.809611, 36.846941, 220.306215, 481, 405, 52104.0, 10659.0, 59638.0, 122401.0
10, 70.000000, 680.000000, 75.421463, 663.825442, 37.030052, 232.466831, 481, 404, 51947.0, 10553.0, 59699.0, 122199.0
11, 70.000000, 680.000000, 72.172849, 664.084265, 36.308686, 197.734512, 481, 402, 52129.0, 10724.0, 59232.0, 122085.0
12, 70.000000, 680.000000, 71.525307, 662.972585, 38.418551, 185.659652, 481, 406, 52303.0, 10582.0, 60322.0, 123207.0
13, 70.000000, 680.000000, 72.314849, 664.688546, 36.945280, 234.373942, 482, 406, 52256.0, 10778.0, 59668.0, 122702.0
14, 70.000000, 680.000000, 71.923520, 662.517043, 37.276157, 214.388282, 481, 406, 52172.0, 10551.0, 68340.0, 131063.0
15, 70.000000, 680.000000, 70.171504, 664.561001, 37.127135, 177.195950, 481, 406, 52085.0, 10675.0, 60101.0, 122861.0
16, 70.000000, 680.000000, 70.120360, 663.279670, 37.807196, 175.921575, 481, 406, 52281.0, 10602.0, 59992.0, 122875.0
17, 70.000000, 680.000000, 71.475980, 664.913204, 35.660273, 194.872330, 482, 405, 52084.0, 10771.0, 59691.0, 122546.0
18, 70.000000, 680.000000, 68.590506, 663.052975, 37.211464, 204.665231, 481, 404, 52459.0, 10865.0, 59573.0, 122897.0
19, 70.000000, 680.000000, 74.267244, 663.610858, 37.230042, 231.853364, 481, 404, 52157.0, 10574.0, 59686.0, 122417.0
20, 70.000000, 680.000000, 72.842812, 663.194498, 38.040228, 205.510428, 481, 405, 52045.0, 10636.0, 60354.0, 123035.0
21, 70.000000, 680.000000, 72.319276, 663.836836, 37.245907, 185.879398, 481, 404, 51877.0, 10519.0, 60075.0, 122471.0
22, 70.000000, 680.000000, 69.130463, 663.813925, 36.836966, 186.317798, 481, 402, 52152.0, 10642.0, 59130.0, 121924.0
23, 70.000000, 680.000000, 73.459648, 661.622937, 38.378494, 218.630785, 482, 405, 52169.0, 10830.0, 59690.0, 122689.0
24, 70.000000, 680.000000, 72.219890, 663.245894, 37.083774, 217.096373, 482, 407, 52146.0, 10902.0, 60005.0, 123053.0
25, 70.000000, 680.000000, 70.758465, 663.829372, 38.605837, 197.012118, 482, 407, 52072.0, 10731.0, 60469.0, 123272.0
26, 70.000000, 680.000000, 74.609607, 664.149484, 36.683106, 223.056958, 481, 404, 52223.0, 10648.0, 59461.0, 122332.0
27, 70.000000, 680.000000, 70.777829, 664.447319, 36.686416, 185.369656, 482, 405, 51418.0, 10686.0, 59446.0, 121550.0
28, 70.000000, 680.000000, 71.392016, 662.521933, 37.872661, 187.085300, 482, 408, 51577.0, 10702.0, 60178.0, 122457.0
29, 70.000000, 680.000000, 72.211846, 664.239196, 36.603826, 198.761062, 482, 406, 51560.0, 10611.0, 59816.0, 121987.0
30, 70.000000, 680.000000, 69.946371, 663.752933, 37.576636, 176.270800, 482, 408, 51802.0, 10630.0, 60615.0, 123047.0
31, 70.000000, 680.000000, 70.005463, 663.199824, 37.975599, 200.084044, 481, 407, 52142.0, 10638.0, 60225.0, 123005.0
32, 70.000000, 680.000000, 69.992735, 663.539089, 37.830152, 183.184138, 482, 403, 51811.0, 10660.0, 59433.0, 121904.0
33, 70.000000, 680.000000, 70.903307, 662.351786, 38.309270, 176.790498, 481, 404, 51846.0, 10543.0, 59372.0, 121761.0
