#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.814109, 664.617438, 36.517657, 176.499547, 470, 348, 58656.0, 9132.0, 51593.0, 119381.0
1, 70.000000, 680.000000, 72.548428, 663.724072, 37.373751, 205.219142, 470, 350, 52390.0, 9245.0, 52056.0, 113691.0
2, 70.000000, 680.000000, 72.101071, 663.084670, 37.339758, 199.534432, 470, 347, 51858.0, 9539.0, 51358.0, 112755.0
3, 70.000000, 680.000000, 70.145462, 663.637125, 37.149861, 204.705251, 471, 348, 52264.0, 9379.0, 51432.0, 113075.0
4, 70.000000, 680.000000, 72.145488, 663.942334, 36.235933, 219.501096, 470, 352, 52045.0, 9128.0, 51900.0, 113073.0
5, 70.000000, 680.000000, 70.782115, 663.293173, 36.941399, 210.112481, 470, 348, 52019.0, 9297.0, 51457.0, 112773.0
6, 70.000000, 680.000000, 71.878290, 663.199031, 38.406394, 197.746706, 470, 346, 52111.0, 9134.0, 51389.0, 112634.0
7, 70.000000, 680.000000, 73.374029, 662.389223, 37.298107, 210.583301, 470, 350, 52004.0, 9213.0, 51794.0, 113011.0
8, 70.000000, 680.000000, 72.123385, 664.884991, 36.937205, 204.645824, 470, 352, 52402.0, 9208.0, 52169.0, 113779.0
9, 70.000000, 680.000000, 72.431401, 663.862315, 36.854098, 220.307443, 470, 352, 52136.0, 9160.0, 51806.0, 113102.0
10, 70.000000, 680.000000, 75.421424, 663.809793, 37.027432, 232.467083, 471, 350, 52394.0, 9282.0, 51923.0, 113599.0
11, 70.000000, 680.000000, 72.176426, 664.029233, 36.320078, 197.734930, 471, 347, 52035.0, 9425.0, 51297.0, 112757.0
12, 70.000000, 680.000000, 71.503476, 663.028784, 38.433401, 185.660571, 470, 352, 51928.0, 9199.0, 52291.0, 113418.0
13, 70.000000, 680.000000, 72.292836, 664.705136, 36.902931, 234.374521, 470, 352, 52144.0, 9122.0, 51907.0, 113173.0
14, 70.000000, 680.000000, 71.923507, 662.529265, 37.302700, 214.388960, 471, 350, 51973.0, 9339.0, 51861.0, 113173.0
15, 70.000000, 680.000000, 70.173490, 664.580974, 37.117303, 177.196360, 471, 349, 51931.0, 9333.0, 51904.0, 113168.0
16, 70.000000, 680.000000, 70.091254, 663.249906, 37.852489, 175.922581, 470, 350, 51979.0, 9248.0, 51534.0, 112761.0
17, 70.000000, 680.000000, 71.484654, 664.897239, 35.656975, 194.872663, 470, 348, 61208.0, 9190.0, 51688.0, 122086.0
18, 70.000000, 680.000000, 68.633513, 663.092720, 37.251268, 204.667164, 471, 346, 52384.0, 9343.0, 51003.0, 112730.0
19, 70.000000, 680.000000, 74.283142, 663.554002, 37.258732, 231.854550, 470, 351, 51950.0, 9118.0, 51870.0, 112938.0
20, 70.000000, 680.000000, 72.840709, 663.172242, 38.054828, 205.511077, 471, 349, 51959.0, 9339.0, 52036.0, 113334.0
21, 70.000000, 680.000000, 72.342652, 663.836751, 37.166796, 185.880253, 471, 352, 51832.0, 9225.0, 52531.0, 113588.0
22, 70.000000, 680.000000, 69.142269, 663.815776, 36.897001, 186.318255, 471, 348, 52095.0, 9254.0, 51418.0, 112767.0
23, 70.000000, 680.000000, 73.402806, 661.579557, 38.294587, 218.635622, 470, 351, 51919.0, 9131.0, 51690.0, 112740.0
24, 70.000000, 680.000000, 72.214111, 663.255431, 37.005862, 217.097060, 470, 353, 52046.0, 9260.0, 52012.0, 113318.0
25, 70.000000, 680.000000, 70.755947, 663.783497, 38.613644, 197.012670, 470, 350, 51975.0, 9109.0, 52011.0, 113095.0
26, 70.000000, 680.000000, 74.622116, 664.178844, 36.673433, 223.057319, 471, 348, 52204.0, 9285.0, 51341.0, 112830.0
27, 70.000000, 680.000000, 70.812553, 664.455120, 36.664681, 185.370951, 470, 350, 51966.0, 9134.0, 53053.0, 114153.0
28, 70.000000, 680.000000, 71.369285, 662.590203, 37.836737, 187.086388, 470, 351, 51984.0, 9234.0, 52160.0, 113378.0
29, 70.000000, 680.000000, 72.222761, 664.165037, 36.638590, 198.761997, 471, 351, 51966.0, 9254.0, 51951.0, 113171.0
30, 70.000000, 680.000000, 69.936378, 663.714572, 37.662425, 176.271773, 470, 351, 51886.0, 9137.0, 52224.0, 113247.0
31, 70.000000, 680.000000, 70.028337, 663.168978, 38.003018, 200.085566, 470, 351, 52446.0, 9264.0, 52277.0, 113987.0
32, 70.000000, 680.000000, 69.993639, 663.485043, 37.861074, 183.185072, 470, 349, 51952.0, 9102.0, 51743.0, 112797.0
33, 70.000000, 680.000000, 70.892408, 662.323572, 38.234701, 176.791663, 470, 348, 51946.0, 9116.0, 51388.0, 112450.0
34, 70.000000, 680.000000, 70.073075, 662.406184, 37.760482, 182.211477, 470, 350, 52012.0, 9125.0, 61337.0, 122474.0
35, 70.000000, 680.000000, 73.743534, 663.002162, 37.294771, 212.696305, 470, 351, 52137.0, 9143.0, 52100.0, 113380.0
36, 70.000000, 680.000000, 71.732505, 662.946628, 38.358759, 192.000428, 471, 347, 51822.0, 9239.0, 51235.0, 112296.0
37, 70.000000, 680.000000, 68.966134, 662.214495, 37.432937, 179.373405, 471, 349, 52378.0, 9366.0, 52847.0, 114591.0
38, 70.000000, 680.000000, 70.495278, 663.984004, 36.695775, 203.648062, 471, 352, 52672.0, 9407.0, 52520.0, 114599.0
39, 70.000000, 680.000000, 68.343356, 661.894674, 37.941352, 166.746975, 471, 353, 51888.0, 9335.0, 52281.0, 113504.0
40, 70.000000, 680.000000, 71.623551, 663.386497, 37.511249, 191.182777, 471, 349, 52078.0, 9295.0, 51711.0, 113084.0
41, 70.000000, 680.000000, 71.185898, 664.399270, 36.401514, 181.465274, 470, 350, 51943.0, 9349.0, 54397.0, 115689.0
42, 70.000000, 680.000000, 68.144167, 662.676990, 38.048341, 185.708861, 471, 351, 51987.0, 9298.0, 52330.0, 113615.0
43, 70.000000, 680.000000, 72.462157, 663.082367, 37.491765, 206.770889, 471, 351, 51983.0, 9345.0, 52360.0, 113688.0
