#idx, x0, x1, x2, y, f_neval, total_time (us), 
0, 70.925926, 665.547846, 36.804138, 176.914673, 1774, 269202.0
1, 72.663944, 664.522940, 37.955573, 205.715688, 1724, 260984.0
2, 71.411371, 663.962872, 37.105066, 200.031314, 1728, 258052.0
3, 70.210011, 664.247137, 38.063312, 205.251017, 1776, 265742.0
4, 72.381818, 663.720390, 34.866376, 220.039656, 1713, 258380.0
5, 70.945111, 664.497099, 36.970108, 210.800013, 1741, 259941.0
6, 72.401930, 661.785569, 38.725725, 198.443282, 1743, 260328.0
7, 73.060268, 662.447231, 38.970706, 211.396707, 1721, 257235.0
8, 72.397586, 663.979690, 37.414524, 204.911980, 1725, 257444.0
9, 71.811299, 664.865804, 37.004369, 220.813962, 1707, 254149.0
10, 75.829810, 662.643161, 37.005122, 232.889686, 1695, 252922.0
11, 72.772195, 662.769770, 36.512255, 198.294217, 1720, 256554.0
12, 72.396316, 661.765710, 38.541729, 186.500185, 1757, 262875.0
13, 71.643316, 665.120638, 37.043054, 234.746538, 1712, 255120.0
14, 72.752072, 661.468871, 37.828348, 215.139222, 1729, 257844.0
15, 70.467717, 664.757364, 35.780691, 177.690234, 1802, 270965.0
16, 70.028271, 663.921736, 38.666121, 176.306162, 1814, 272107.0
17, 72.124579, 665.256897, 35.729207, 195.489842, 1724, 257402.0
18, 69.336703, 662.014636, 36.373852, 205.538273, 1808, 270581.0
19, 73.447455, 664.548892, 37.170306, 232.479389, 1690, 255798.0
20, 72.675879, 662.619949, 39.496921, 206.136127, 1725, 258113.0
21, 71.710621, 664.926940, 36.881403, 186.345176, 1736, 259163.0
22, 68.447957, 664.525019, 37.202185, 186.830517, 1806, 270729.0
23, 74.129705, 660.691494, 37.609189, 219.357492, 1714, 256470.0
24, 71.497550, 664.274828, 37.528104, 217.778430, 1703, 254227.0
25, 69.918765, 664.328335, 38.098980, 197.761334, 1764, 274865.0
26, 74.712220, 664.973397, 35.909967, 223.380915, 1700, 279284.0
27, 70.925926, 665.547846, 36.804138, 185.899294, 1778, 265926.0
28, 71.362766, 662.010416, 39.838324, 187.990411, 1782, 268003.0
29, 71.710621, 664.926940, 36.881403, 199.056509, 1708, 254686.0
30, 68.838705, 664.461452, 36.831963, 177.525157, 1794, 269540.0
31, 70.629864, 661.834195, 36.899210, 201.354516, 1797, 269686.0
32, 69.072508, 664.859976, 38.874243, 184.594628, 1791, 268372.0
33, 70.182954, 662.227460, 38.306896, 177.441433, 1742, 261035.0
34, 70.248871, 663.785733, 36.467906, 183.136769, 1786, 268202.0
35, 74.709315, 661.969198, 36.928134, 213.614094, 1703, 255018.0
36, 71.274208, 664.033160, 37.479231, 192.541489, 1727, 257983.0
37, 68.480614, 662.046704, 38.333639, 179.774298, 1806, 270738.0
38, 69.865251, 664.097626, 37.338696, 204.081880, 1768, 264617.0
39, 67.291120, 663.065642, 39.563870, 168.803555, 1811, 270661.0
40, 71.451181, 662.823790, 36.692758, 191.651380, 1741, 313467.0
41, 70.925926, 665.547846, 36.804138, 182.004361, 1744, 260466.0
