#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.821976, 664.636131, 36.545026, 176.498913, 481, 399, 51943.0, 10571.0, 59013.0, 121527.0
1, 70.000000, 680.000000, 72.544475, 663.660604, 37.450054, 205.218319, 480, 402, 51952.0, 10450.0, 59383.0, 121785.0
2, 70.000000, 680.000000, 72.100458, 663.075249, 37.313034, 199.533740, 480, 400, 51815.0, 10344.0, 58979.0, 121138.0
3, 70.000000, 680.000000, 70.133608, 663.629921, 37.091460, 204.704842, 481, 401, 52094.0, 10692.0, 59413.0, 122199.0
4, 70.000000, 680.000000, 72.157119, 663.927272, 36.223324, 219.500683, 481, 399, 52308.0, 10558.0, 58929.0, 121795.0
5, 70.000000, 680.000000, 70.775233, 663.278614, 36.920726, 210.111769, 481, 399, 52059.0, 10618.0, 58855.0, 121532.0
6, 70.000000, 680.000000, 71.891759, 663.160561, 38.365390, 197.746347, 480, 398, 51915.0, 10417.0, 58898.0, 121230.0
7, 70.000000, 680.000000, 73.394575, 662.436419, 37.275971, 210.582890, 480, 398, 52117.0, 10534.0, 58866.0, 121517.0
8, 70.000000, 680.000000, 72.113083, 664.872881, 36.952271, 204.645302, 480, 403, 52107.0, 10612.0, 59693.0, 122412.0
9, 70.000000, 680.000000, 72.442262, 663.809611, 36.846941, 220.306215, 481, 402, 52183.0, 10615.0, 59105.0, 121903.0
10, 70.000000, 680.000000, 75.421463, 663.825442, 37.030052, 232.466831, 481, 400, 51859.0, 10581.0, 58984.0, 121424.0
11, 70.000000, 680.000000, 72.173158, 664.051919, 36.322340, 197.734521, 481, 398, 52341.0, 10667.0, 58739.0, 121747.0
12, 70.000000, 680.000000, 71.533095, 662.988017, 38.387542, 185.659791, 481, 401, 51941.0, 10550.0, 59511.0, 122002.0
13, 70.000000, 680.000000, 72.303159, 664.699088, 36.914656, 234.374092, 480, 401, 52187.0, 10580.0, 59327.0, 122094.0
14, 70.000000, 680.000000, 71.923520, 662.517043, 37.276157, 214.388282, 481, 400, 57063.0, 10550.0, 61717.0, 129330.0
15, 70.000000, 680.000000, 70.162480, 664.548641, 37.152044, 177.196055, 481, 398, 51931.0, 10627.0, 58730.0, 121288.0
16, 70.000000, 680.000000, 70.120360, 663.279670, 37.807196, 175.921575, 481, 399, 52222.0, 10687.0, 58920.0, 121829.0
17, 70.000000, 680.000000, 71.475983, 664.913238, 35.660273, 194.872330, 480, 397, 51981.0, 10453.0, 58535.0, 120969.0
18, 70.000000, 680.000000, 68.590506, 663.052975, 37.211464, 204.665231, 481, 396, 52267.0, 10682.0, 58506.0, 121455.0
19, 70.000000, 680.000000, 74.267244, 663.610858, 37.230042, 231.853364, 480, 404, 52063.0, 10441.0, 59595.0, 122099.0
20, 70.000000, 680.000000, 72.856372, 663.222529, 38.029303, 205.510483, 481, 399, 52158.0, 10607.0, 59671.0, 122436.0
21, 70.000000, 680.000000, 72.319276, 663.836836, 37.245907, 185.879398, 481, 400, 51904.0, 10513.0, 59509.0, 121926.0
22, 70.000000, 680.000000, 69.130463, 663.813925, 36.836966, 186.317798, 481, 399, 52079.0, 10663.0, 58767.0, 121509.0
23, 70.000000, 680.000000, 73.459670, 661.622904, 38.378494, 218.630785, 480, 401, 51957.0, 10388.0, 59102.0, 121447.0
24, 70.000000, 680.000000, 72.223137, 663.232320, 37.060208, 217.096375, 480, 400, 52061.0, 10504.0, 58976.0, 121541.0
25, 70.000000, 680.000000, 70.765341, 663.791865, 38.607040, 197.012185, 480, 399, 52167.0, 10406.0, 59469.0, 122042.0
26, 70.000000, 680.000000, 74.609607, 664.149484, 36.683106, 223.056958, 481, 397, 52389.0, 10683.0, 58567.0, 121639.0
27, 70.000000, 680.000000, 70.795996, 664.459795, 36.701912, 185.369680, 480, 399, 51975.0, 10447.0, 58783.0, 121205.0
28, 70.000000, 680.000000, 71.367956, 662.526875, 37.821336, 187.085635, 480, 400, 52097.0, 10516.0, 59502.0, 122115.0
29, 70.000000, 680.000000, 72.211874, 664.239185, 36.603826, 198.761063, 480, 400, 52169.0, 10591.0, 59328.0, 122088.0
30, 70.000000, 680.000000, 69.952652, 663.752783, 37.620646, 176.270997, 480, 400, 52007.0, 10463.0, 59533.0, 122003.0
31, 70.000000, 680.000000, 69.996724, 663.248755, 37.961136, 200.084323, 481, 401, 53165.0, 10698.0, 59464.0, 123327.0
32, 70.000000, 680.000000, 69.992719, 663.539110, 37.830152, 183.184138, 480, 399, 52040.0, 10456.0, 58921.0, 121417.0
33, 70.000000, 680.000000, 70.903307, 662.351786, 38.309270, 176.790498, 481, 398, 51936.0, 10710.0, 58685.0, 121331.0
34, 70.000000, 680.000000, 70.104665, 662.446461, 37.736489, 182.210303, 480, 399, 52001.0, 10523.0, 58799.0, 121323.0
35, 70.000000, 680.000000, 73.742255, 662.989973, 37.323190, 212.695980, 480, 400, 52034.0, 10551.0, 59189.0, 121774.0
36, 70.000000, 680.000000, 71.778943, 662.906514, 38.439980, 191.998628, 481, 399, 52136.0, 10776.0, 59036.0, 121948.0
37, 70.000000, 680.000000, 68.956526, 662.197612, 37.410692, 179.372025, 481, 398, 52011.0, 10665.0, 58699.0, 121375.0
38, 70.000000, 680.000000, 70.475303, 664.005147, 36.684466, 203.647619, 481, 402, 52009.0, 10609.0, 59502.0, 122120.0
39, 70.000000, 680.000000, 68.315760, 661.936721, 37.860790, 166.745814, 480, 402, 51923.0, 10459.0, 59277.0, 121659.0
40, 70.000000, 680.000000, 71.611649, 663.377739, 37.462584, 191.182190, 480, 398, 51863.0, 10445.0, 58793.0, 121101.0
41, 70.000000, 680.000000, 71.204230, 664.383162, 36.396593, 181.464552, 481, 401, 51957.0, 10606.0, 59103.0, 121666.0
42, 70.000000, 680.000000, 68.148538, 662.630274, 38.012836, 185.708079, 481, 400, 52657.0, 10609.0, 59184.0, 122450.0
43, 70.000000, 680.000000, 72.483012, 663.122028, 37.486079, 206.770668, 481, 400, 51928.0, 10613.0, 59182.0, 121723.0
44, 70.000000, 680.000000, 71.320991, 662.973802, 38.772954, 169.490816, 480, 397, 51816.0, 10415.0, 58721.0, 120952.0
45, 70.000000, 680.000000, 69.017834, 663.055779, 38.856369, 190.971558, 480, 402, 52510.0, 13352.0, 60852.0, 126714.0
46, 70.000000, 680.000000, 69.838642, 664.677473, 36.392698, 198.392894, 480, 401, 52036.0, 10486.0, 60820.0, 123342.0
47, 70.000000, 680.000000, 71.170601, 664.226041, 36.816885, 193.505427, 480, 401, 51946.0, 10504.0, 59397.0, 121847.0
48, 70.000000, 680.000000, 69.524237, 662.595731, 37.544941, 187.385802, 480, 400, 52328.0, 10699.0, 59425.0, 122452.0
49, 70.000000, 680.000000, 71.864835, 663.370267, 36.761563, 186.479454, 480, 397, 52240.0, 10501.0, 58502.0, 121243.0
50, 70.000000, 680.000000, 72.604739, 663.811519, 36.216386, 183.327643, 480, 398, 51929.0, 10466.0, 58887.0, 121282.0
51, 70.000000, 680.000000, 72.872810, 664.248265, 37.429850, 199.152865, 481, 402, 52154.0, 10604.0, 59530.0, 122288.0
52, 70.000000, 670.000000, 66.443721, 663.749492, 36.456466, 165.020963, 480, 402, 52069.0, 10519.0, 59345.0, 121933.0
53, 70.000000, 680.000000, 70.862679, 663.514349, 36.886860, 222.139742, 480, 399, 52144.0, 10493.0, 58930.0, 121567.0
54, 70.000000, 680.000000, 71.508063, 662.915862, 38.490684, 203.193532, 480, 399, 51938.0, 10781.0, 58847.0, 121566.0
55, 70.000000, 680.000000, 69.052537, 663.728040, 37.647681, 168.757117, 480, 401, 51785.0, 10376.0, 59393.0, 121554.0
56, 70.000000, 680.000000, 70.940488, 664.237387, 37.887082, 192.357139, 480, 399, 52398.0, 10496.0, 59497.0, 122391.0
57, 70.000000, 670.000000, 68.445429, 662.655189, 37.021770, 173.209391, 481, 398, 52043.0, 10618.0, 58675.0, 121336.0
58, 70.000000, 680.000000, 70.228535, 663.247063, 37.650750, 186.909475, 480, 397, 52078.0, 10517.0, 58529.0, 121124.0
59, 70.000000, 670.000000, 69.137596, 663.583386, 37.899628, 174.068783, 480, 402, 52066.0, 10609.0, 59857.0, 122532.0
60, 70.000000, 680.000000, 71.859995, 664.500976, 37.251040, 190.247913, 481, 399, 52129.0, 10603.0, 59202.0, 121934.0
61, 70.000000, 670.000000, 68.705961, 663.588372, 37.852023, 153.741321, 481, 401, 51903.0, 10691.0, 59330.0, 121924.0
62, 70.000000, 670.000000, 68.902124, 662.695611, 37.717167, 162.847125, 481, 401, 51844.0, 10554.0, 59018.0, 121416.0
63, 70.000000, 680.000000, 68.620623, 663.629913, 36.429098, 179.827781, 480, 399, 52188.0, 10533.0, 58793.0, 121514.0
64, 70.000000, 680.000000, 70.613243, 664.442188, 37.100098, 189.360151, 480, 401, 52069.0, 10488.0, 59338.0, 121895.0
65, 70.000000, 670.000000, 67.663214, 663.366596, 36.880599, 180.889608, 481, 401, 52103.0, 10610.0, 59020.0, 121733.0
66, 70.000000, 670.000000, 68.423253, 662.645385, 37.749879, 171.279259, 480, 403, 52087.0, 10531.0, 59740.0, 122358.0
67, 70.000000, 680.000000, 72.551693, 663.626858, 36.419591, 214.122884, 481, 402, 52073.0, 10567.0, 59129.0, 121769.0
68, 70.000000, 660.000000, 66.693411, 662.335312, 37.680859, 183.645329, 480, 401, 52031.0, 10436.0, 59231.0, 121698.0
69, 70.000000, 680.000000, 69.368471, 662.923816, 37.775698, 207.567953, 480, 398, 52084.0, 10498.0, 58464.0, 121046.0
70, 70.000000, 680.000000, 68.286521, 663.823486, 36.866617, 165.625625, 480, 402, 51958.0, 10428.0, 59082.0, 121468.0
71, 70.000000, 680.000000, 69.868098, 664.852694, 37.009012, 191.918710, 480, 399, 52034.0, 10477.0, 58995.0, 121506.0
72, 70.000000, 680.000000, 71.282350, 663.006734, 37.711045, 199.832969, 480, 398, 52007.0, 10446.0, 58648.0, 121101.0
73, 70.000000, 660.000000, 65.147111, 662.963371, 37.504399, 183.145290, 480, 401, 51972.0, 10457.0, 59270.0, 121699.0
74, 70.000000, 680.000000, 69.758812, 663.932541, 36.673753, 175.130576, 481, 399, 51929.0, 10530.0, 58593.0, 121052.0
75, 70.000000, 680.000000, 69.583857, 663.235942, 38.092201, 185.560135, 481, 398, 52109.0, 10569.0, 58908.0, 121586.0
76, 70.000000, 680.000000, 67.141693, 663.289067, 36.333430, 185.245615, 480, 400, 52139.0, 10454.0, 58987.0, 121580.0
77, 70.000000, 660.000000, 67.457539, 662.635522, 37.525012, 163.674728, 480, 403, 51913.0, 10486.0, 59776.0, 122175.0
78, 70.000000, 680.000000, 69.894332, 663.187553, 37.311522, 181.060924, 480, 399, 52008.0, 10456.0, 58743.0, 121207.0
79, 70.000000, 680.000000, 70.632554, 662.286936, 38.310679, 204.068994, 481, 399, 52153.0, 10569.0, 58819.0, 121541.0
80, 70.000000, 680.000000, 67.664626, 663.355589, 37.609967, 168.274827, 480, 403, 51727.0, 10620.0, 59879.0, 122226.0
81, 70.000000, 680.000000, 68.256296, 663.195925, 37.735564, 161.733836, 480, 397, 51686.0, 10542.0, 58386.0, 120614.0
82, 70.000000, 670.000000, 68.629698, 663.879173, 36.230711, 159.418824, 481, 401, 51796.0, 10510.0, 59219.0, 121525.0
83, 70.000000, 680.000000, 71.327117, 664.448298, 36.139908, 190.028506, 481, 402, 51922.0, 10553.0, 59043.0, 121518.0
