#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.889463, 664.608848, 36.553087, 176.502723, 457, 280, 52034.0, 7417.0, 41566.0, 101017.0
1, 70.000000, 680.000000, 72.471325, 663.640382, 37.453094, 205.225931, 457, 280, 52097.0, 7501.0, 41542.0, 101140.0
2, 70.000000, 680.000000, 72.121090, 663.111746, 37.356041, 199.537292, 457, 279, 51918.0, 7418.0, 41382.0, 100718.0
3, 70.000000, 680.000000, 70.040021, 663.737847, 37.143075, 204.714120, 456, 281, 52297.0, 7370.0, 41787.0, 101454.0
4, 70.000000, 680.000000, 72.111275, 663.980346, 36.276576, 219.504489, 456, 282, 52195.0, 7387.0, 41697.0, 101279.0
5, 70.000000, 680.000000, 70.798483, 663.342498, 36.983338, 210.117931, 456, 281, 52190.0, 7447.0, 41718.0, 101355.0
6, 70.000000, 680.000000, 71.869200, 663.049306, 38.365781, 197.756433, 457, 278, 51933.0, 7487.0, 41263.0, 100683.0
7, 70.000000, 680.000000, 73.448639, 662.509107, 37.278189, 210.591878, 456, 279, 52057.0, 7365.0, 41398.0, 100820.0
8, 70.000000, 680.000000, 72.142523, 664.916343, 36.891002, 204.648700, 457, 281, 52263.0, 7473.0, 41672.0, 101408.0
9, 70.000000, 680.000000, 72.509200, 663.760775, 36.906115, 220.313049, 456, 283, 52255.0, 7389.0, 41784.0, 101428.0
10, 70.000000, 680.000000, 75.432356, 663.800810, 36.907233, 232.472211, 457, 280, 52254.0, 7524.0, 41575.0, 101353.0
11, 70.000000, 680.000000, 72.093493, 664.090365, 36.434954, 197.742058, 457, 278, 52246.0, 7551.0, 41257.0, 101054.0
12, 70.000000, 680.000000, 71.479960, 663.117243, 38.392042, 185.666252, 456, 282, 52167.0, 7384.0, 41996.0, 101547.0
13, 70.000000, 680.000000, 72.230991, 664.724009, 36.838404, 234.382847, 457, 282, 52227.0, 7504.0, 41754.0, 101485.0
14, 70.000000, 680.000000, 71.929400, 662.560508, 37.342073, 214.392063, 457, 282, 52047.0, 7450.0, 41897.0, 101394.0
15, 70.000000, 680.000000, 70.132568, 664.475770, 37.133124, 177.201489, 457, 279, 52190.0, 7478.0, 41637.0, 101305.0
16, 70.000000, 680.000000, 70.117546, 663.116622, 37.960926, 175.933201, 456, 281, 52416.0, 7442.0, 41871.0, 101729.0
17, 70.000000, 680.000000, 71.398196, 665.015796, 35.656744, 194.876742, 456, 280, 52260.0, 7411.0, 41516.0, 101187.0
18, 70.000000, 680.000000, 68.680000, 663.129872, 37.247511, 204.676343, 456, 276, 69125.0, 7419.0, 42493.0, 119037.0
19, 70.000000, 680.000000, 74.327531, 663.407216, 37.347655, 231.866693, 457, 279, 52109.0, 7500.0, 41418.0, 101027.0
20, 70.000000, 680.000000, 72.822217, 663.226034, 38.253123, 205.522918, 457, 281, 52101.0, 7489.0, 42031.0, 101621.0
21, 70.000000, 680.000000, 72.373377, 663.841113, 37.072052, 185.886465, 456, 281, 52090.0, 7308.0, 42008.0, 101406.0
22, 70.000000, 680.000000, 69.064854, 663.892469, 36.681388, 186.329358, 457, 278, 52065.0, 7558.0, 41253.0, 100876.0
23, 70.000000, 680.000000, 73.559474, 661.792080, 38.227293, 218.654268, 456, 280, 52002.0, 7344.0, 41619.0, 100965.0
24, 70.000000, 680.000000, 72.167584, 663.389648, 37.053484, 217.102667, 456, 282, 52052.0, 7335.0, 41652.0, 101039.0
25, 70.000000, 680.000000, 70.791759, 663.887876, 38.631901, 197.017327, 457, 280, 51967.0, 7424.0, 41793.0, 101184.0
26, 70.000000, 680.000000, 74.547896, 664.154688, 36.727292, 223.060993, 457, 278, 52359.0, 7482.0, 41145.0, 100986.0
27, 70.000000, 680.000000, 70.787648, 664.602607, 36.718938, 185.377437, 456, 279, 52028.0, 7354.0, 41269.0, 100651.0
28, 70.000000, 680.000000, 71.464316, 662.527109, 37.972207, 187.097382, 457, 281, 52128.0, 7488.0, 41935.0, 101551.0
29, 70.000000, 680.000000, 72.284059, 664.311596, 36.498706, 198.773920, 457, 281, 51968.0, 7488.0, 41728.0, 101184.0
30, 70.000000, 680.000000, 69.949689, 663.644046, 37.512805, 176.276757, 457, 281, 51951.0, 7584.0, 42166.0, 101701.0
31, 70.000000, 680.000000, 69.943609, 663.123897, 37.890499, 200.096312, 456, 281, 52346.0, 7351.0, 41791.0, 101488.0
32, 70.000000, 680.000000, 70.048762, 663.568531, 37.915713, 183.194294, 457, 279, 53207.0, 7420.0, 41434.0, 102061.0
33, 70.000000, 680.000000, 70.977208, 662.355418, 38.374971, 176.799137, 457, 277, 52002.0, 7455.0, 41081.0, 100538.0
34, 70.000000, 680.000000, 70.078895, 662.352037, 37.588757, 182.224917, 456, 278, 52087.0, 7304.0, 41241.0, 100632.0
35, 70.000000, 680.000000, 73.762860, 663.059063, 37.338887, 212.698400, 457, 280, 52181.0, 7460.0, 41795.0, 101436.0
36, 70.000000, 680.000000, 71.693625, 662.823660, 38.273182, 192.023038, 457, 279, 52432.0, 7460.0, 41512.0, 101404.0
37, 70.000000, 680.000000, 68.930485, 662.034111, 37.374045, 179.384215, 456, 279, 52127.0, 7439.0, 41361.0, 100927.0
38, 70.000000, 680.000000, 70.461827, 664.010686, 36.828682, 203.652192, 457, 281, 52064.0, 7436.0, 41709.0, 101209.0
