#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.822946, 664.624301, 36.564832, 176.498832, 495, 475, 52170.0, 12471.0, 70615.0, 135256.0
1, 70.000000, 680.000000, 72.544014, 663.680359, 37.439437, 205.218080, 496, 476, 52181.0, 12556.0, 70461.0, 135198.0
2, 70.000000, 680.000000, 72.100154, 663.047871, 37.313177, 199.533507, 496, 474, 51953.0, 12498.0, 70023.0, 134474.0
3, 70.000000, 680.000000, 70.140259, 663.639108, 37.106354, 204.704698, 496, 474, 52290.0, 12709.0, 69992.0, 134991.0
4, 70.000000, 680.000000, 72.160910, 663.921479, 36.218649, 219.500628, 495, 476, 52457.0, 13462.0, 74100.0, 140019.0
5, 70.000000, 680.000000, 70.770711, 663.275918, 36.919565, 210.111701, 495, 474, 52228.0, 12528.0, 70025.0, 134781.0
6, 70.000000, 680.000000, 71.893433, 663.168866, 38.381850, 197.746126, 496, 474, 52092.0, 12580.0, 70133.0, 134805.0
7, 70.000000, 680.000000, 73.374989, 662.434986, 37.279899, 210.582665, 496, 474, 52216.0, 12673.0, 70071.0, 134960.0
8, 70.000000, 680.000000, 72.099102, 664.874135, 36.949159, 204.645182, 496, 476, 52080.0, 12544.0, 70305.0, 134929.0
9, 70.000000, 680.000000, 72.432674, 663.802251, 36.841804, 220.305946, 495, 476, 52120.0, 12527.0, 69912.0, 134559.0
10, 70.000000, 680.000000, 75.430964, 663.826999, 37.035279, 232.466710, 496, 473, 52067.0, 12498.0, 69538.0, 134103.0
11, 70.000000, 680.000000, 72.165872, 664.073602, 36.324650, 197.734409, 495, 472, 52149.0, 12502.0, 69429.0, 134080.0
12, 70.000000, 680.000000, 71.531863, 662.978030, 38.421739, 185.659533, 496, 477, 52270.0, 12696.0, 70930.0, 135896.0
13, 70.000000, 680.000000, 72.314588, 664.674845, 36.935493, 234.373887, 496, 475, 51975.0, 12570.0, 69640.0, 134185.0
14, 70.000000, 680.000000, 71.918853, 662.518469, 37.260635, 214.388149, 495, 477, 51987.0, 12435.0, 70295.0, 134717.0
15, 70.000000, 680.000000, 70.169025, 664.546495, 37.131086, 177.195909, 496, 474, 52268.0, 12641.0, 70184.0, 135093.0
16, 70.000000, 680.000000, 70.118027, 663.274522, 37.816891, 175.921477, 495, 475, 52152.0, 12516.0, 70007.0, 134675.0
17, 70.000000, 680.000000, 71.466909, 664.924419, 35.658736, 194.872193, 496, 473, 52140.0, 12588.0, 69592.0, 134320.0
18, 70.000000, 680.000000, 68.601966, 663.056279, 37.209764, 204.664872, 495, 473, 52188.0, 12551.0, 69549.0, 134288.0
19, 70.000000, 680.000000, 74.258219, 663.614197, 37.243856, 231.853144, 496, 475, 52047.0, 12684.0, 69963.0, 134694.0
20, 70.000000, 680.000000, 72.849038, 663.202544, 38.043749, 205.510292, 495, 475, 52122.0, 12471.0, 70662.0, 135255.0
21, 70.000000, 680.000000, 72.334455, 663.818453, 37.228797, 185.879195, 495, 474, 51831.0, 12444.0, 70266.0, 134541.0
22, 70.000000, 680.000000, 69.129968, 663.828798, 36.851151, 186.317665, 496, 475, 51930.0, 12619.0, 69907.0, 134456.0
23, 70.000000, 680.000000, 73.452247, 661.647560, 38.295928, 218.629249, 495, 475, 51835.0, 12394.0, 69845.0, 134074.0
24, 70.000000, 680.000000, 72.209210, 663.256932, 37.068380, 217.096223, 496, 475, 52104.0, 12723.0, 69932.0, 134759.0
25, 70.000000, 680.000000, 70.765232, 663.817125, 38.598156, 197.011999, 496, 474, 51878.0, 12584.0, 70116.0, 134578.0
26, 70.000000, 680.000000, 74.613549, 664.155417, 36.704851, 223.056851, 496, 472, 52196.0, 12628.0, 69428.0, 134252.0
27, 70.000000, 680.000000, 70.773082, 664.460292, 36.714482, 185.369355, 496, 473, 52035.0, 12474.0, 69665.0, 134174.0
28, 70.000000, 680.000000, 71.378501, 662.523540, 37.848018, 187.085139, 496, 477, 52048.0, 12596.0, 70373.0, 135017.0
29, 70.000000, 680.000000, 72.206500, 664.235321, 36.622884, 198.760874, 495, 477, 51987.0, 12390.0, 70548.0, 134925.0
30, 70.000000, 680.000000, 69.951374, 663.730327, 37.589821, 176.270565, 495, 477, 51917.0, 12348.0, 71011.0, 135276.0
31, 70.000000, 680.000000, 69.993840, 663.225284, 37.958804, 200.083836, 495, 475, 52031.0, 12378.0, 70167.0, 134576.0
32, 70.000000, 680.000000, 69.978270, 663.539259, 37.833458, 183.183981, 495, 474, 51855.0, 12437.0, 69852.0, 134144.0
33, 70.000000, 680.000000, 70.909014, 662.328128, 38.285871, 176.790192, 495, 474, 51858.0, 12471.0, 69717.0, 134046.0
34, 70.000000, 680.000000, 70.100368, 662.425472, 37.751826, 182.210111, 496, 475, 51969.0, 12593.0, 69907.0, 134469.0
35, 70.000000, 680.000000, 73.753777, 662.979994, 37.331622, 212.695820, 496, 473, 52055.0, 12531.0, 70066.0, 134652.0
36, 70.000000, 680.000000, 71.758086, 662.935572, 38.433530, 191.998396, 495, 474, 52698.0, 12465.0, 70199.0, 135362.0
37, 70.000000, 680.000000, 68.943173, 662.182903, 37.397164, 179.371754, 495, 475, 52160.0, 12447.0, 70132.0, 134739.0
38, 70.000000, 680.000000, 70.473330, 664.001086, 36.691805, 203.647569, 496, 474, 52557.0, 15629.0, 70125.0, 138311.0
39, 70.000000, 680.000000, 68.322345, 661.952130, 37.862909, 166.745662, 495, 476, 51790.0, 12555.0, 70185.0, 134530.0
40, 70.000000, 680.000000, 71.614886, 663.414453, 37.433816, 191.181790, 495, 474, 52764.0, 13392.0, 70077.0, 136233.0
41, 70.000000, 680.000000, 71.217619, 664.372563, 36.377185, 181.464398, 495, 474, 52135.0, 12466.0, 74864.0, 139465.0
42, 70.000000, 680.000000, 68.143176, 662.641695, 38.015490, 185.707972, 496, 477, 52183.0, 12634.0, 70705.0, 135522.0
43, 70.000000, 680.000000, 72.474545, 663.107897, 37.464556, 206.770335, 495, 478, 52014.0, 12552.0, 70567.0, 135133.0
