#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 72.518201, 663.034181, 35.161502, 179.654056, 417, 87, 54813.0, 2267.0, 12992.0, 70072.0
1, 70.000000, 680.000000, 74.481091, 663.135668, 35.161502, 209.476947, 417, 88, 52297.0, 2243.0, 13235.0, 67775.0
2, 70.000000, 680.000000, 71.198373, 662.794294, 35.373489, 201.941105, 417, 86, 51904.0, 2216.0, 12817.0, 66937.0
3, 70.000000, 680.000000, 69.796254, 667.466674, 36.371943, 209.174920, 418, 86, 67672.0, 2893.0, 14451.0, 85016.0
4, 70.000000, 680.000000, 74.001355, 662.793148, 35.161502, 222.693933, 417, 87, 52826.0, 2433.0, 13118.0, 68377.0
5, 70.000000, 680.000000, 69.986684, 667.686564, 36.371943, 215.302201, 418, 86, 52264.0, 2377.0, 12840.0, 67481.0
6, 70.000000, 680.000000, 73.877427, 664.157245, 40.000000, 205.350115, 418, 88, 52079.0, 2363.0, 13209.0, 67651.0
7, 70.000000, 680.000000, 72.936513, 666.985667, 36.371943, 215.481829, 418, 88, 52101.0, 2377.0, 13139.0, 67617.0
8, 70.000000, 680.000000, 71.357353, 663.964332, 37.885024, 205.898883, 418, 88, 52116.0, 2380.0, 13171.0, 67667.0
9, 70.000000, 680.000000, 74.481091, 663.135668, 35.161502, 224.744054, 418, 88, 52284.0, 2377.0, 13349.0, 68010.0
10, 70.000000, 680.000000, 76.180659, 665.071438, 38.299549, 234.894341, 418, 87, 52180.0, 2367.0, 13070.0, 67617.0
11, 70.000000, 680.000000, 73.957410, 662.776234, 35.161502, 200.837217, 417, 86, 52259.0, 2258.0, 12846.0, 67363.0
12, 70.000000, 680.000000, 73.085496, 663.174087, 40.000000, 189.490022, 417, 86, 52222.0, 2242.0, 12896.0, 67360.0
13, 70.000000, 680.000000, 71.595843, 668.730730, 36.919121, 238.529523, 418, 87, 52153.0, 2374.0, 13102.0, 67629.0
14, 70.000000, 680.000000, 71.207660, 667.094247, 36.919121, 220.264823, 418, 87, 52172.0, 2381.0, 13039.0, 67592.0
15, 70.000000, 680.000000, 70.054056, 667.157623, 38.319966, 180.391851, 417, 87, 52044.0, 2310.0, 13003.0, 67357.0
16, 70.000000, 680.000000, 70.288431, 666.345724, 38.319966, 180.263984, 417, 88, 52329.0, 2246.0, 13245.0, 67820.0
17, 70.000000, 680.000000, 72.944836, 663.105010, 35.161502, 197.194708, 418, 85, 52142.0, 2407.0, 12806.0, 67355.0
18, 70.000000, 680.000000, 68.111684, 666.807007, 36.371943, 209.154590, 417, 87, 52609.0, 2273.0, 12969.0, 67851.0
19, 70.000000, 680.000000, 74.952479, 665.174775, 38.299549, 234.457563, 418, 87, 52222.0, 2386.0, 13070.0, 67678.0
20, 70.000000, 680.000000, 73.625013, 665.422398, 38.851977, 209.916409, 418, 85, 52490.0, 2378.0, 12989.0, 67857.0
21, 70.000000, 680.000000, 72.083482, 660.458451, 39.546391, 190.276706, 418, 86, 51866.0, 2434.0, 12909.0, 67209.0
22, 70.000000, 680.000000, 68.146136, 667.821573, 36.919121, 191.119055, 417, 87, 52088.0, 2233.0, 13054.0, 67375.0
23, 70.000000, 680.000000, 75.424070, 659.447633, 35.527493, 225.140004, 418, 87, 51952.0, 2362.0, 13031.0, 67345.0
24, 70.000000, 680.000000, 71.852398, 662.507054, 34.826312, 219.392078, 418, 89, 52068.0, 2375.0, 13317.0, 67760.0
25, 70.000000, 680.000000, 71.947767, 666.082066, 38.851977, 202.841797, 417, 87, 52033.0, 2232.0, 13004.0, 67269.0
26, 70.000000, 680.000000, 76.268201, 663.034181, 35.161502, 225.934703, 418, 88, 52204.0, 2401.0, 13194.0, 67799.0
27, 70.000000, 680.000000, 69.289533, 663.047247, 39.546391, 190.101147, 418, 86, 51815.0, 2388.0, 12865.0, 67068.0
28, 70.000000, 680.000000, 70.504295, 663.169833, 34.732701, 190.166934, 417, 88, 52041.0, 2297.0, 13170.0, 67508.0
29, 70.000000, 680.000000, 72.602884, 667.259110, 38.319966, 203.809268, 418, 86, 51989.0, 2371.0, 12857.0, 67217.0
30, 70.000000, 680.000000, 69.059702, 662.895781, 35.373489, 179.573352, 418, 86, 51888.0, 2362.0, 12909.0, 67159.0
31, 70.000000, 680.000000, 69.059702, 662.895781, 35.373489, 203.471303, 418, 87, 52223.0, 2375.0, 13011.0, 67609.0
32, 70.000000, 680.000000, 69.054339, 667.652427, 36.919121, 188.576709, 417, 86, 51870.0, 2221.0, 12870.0, 66961.0
33, 70.000000, 680.000000, 72.406175, 662.665593, 40.000000, 180.883203, 417, 86, 51983.0, 2233.0, 12804.0, 67020.0
34, 70.000000, 680.000000, 69.068988, 667.195734, 36.919121, 188.890314, 418, 87, 52033.0, 2364.0, 12958.0, 67355.0
35, 70.000000, 680.000000, 74.223262, 664.417056, 38.299549, 214.602078, 417, 88, 52068.0, 2242.0, 13205.0, 67515.0
36, 70.000000, 680.000000, 72.361537, 664.569022, 38.299549, 193.943554, 417, 87, 52021.0, 2245.0, 13051.0, 67317.0
37, 70.000000, 680.000000, 68.169024, 666.989588, 36.919121, 185.772606, 418, 86, 51937.0, 2375.0, 12879.0, 67191.0
38, 70.000000, 680.000000, 72.529187, 663.909509, 35.161502, 208.290987, 417, 87, 51968.0, 2234.0, 13043.0, 67245.0
39, 70.000000, 680.000000, 65.888329, 664.963534, 38.592971, 173.330475, 418, 87, 51979.0, 2373.0, 13044.0, 67396.0
