#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.724216, 665.079983, 36.837052, 176.596745, 439, 195, 53523.0, 5131.0, 29607.0, 88261.0
1, 70.000000, 680.000000, 72.474823, 664.108623, 36.742044, 205.347888, 439, 197, 53813.0, 5155.0, 29826.0, 88794.0
2, 70.000000, 680.000000, 72.272992, 663.324162, 37.481211, 199.640497, 439, 196, 52703.0, 5084.0, 29134.0, 86921.0
3, 70.000000, 680.000000, 70.254526, 663.690444, 37.602865, 204.802992, 440, 193, 52227.0, 5269.0, 28715.0, 86211.0
4, 70.000000, 680.000000, 72.431382, 663.848307, 35.821475, 219.600490, 439, 195, 52305.0, 5165.0, 28982.0, 86452.0
5, 70.000000, 680.000000, 70.935583, 663.509614, 37.029780, 210.193824, 439, 194, 54104.0, 5783.0, 28926.0, 88813.0
6, 70.000000, 680.000000, 71.807927, 662.668536, 38.270795, 197.919886, 439, 196, 52433.0, 5114.0, 29507.0, 87054.0
7, 70.000000, 680.000000, 73.254626, 661.977215, 37.374484, 210.689008, 440, 199, 52598.0, 5315.0, 29779.0, 87692.0
8, 70.000000, 680.000000, 72.181642, 665.231565, 37.220374, 204.753038, 440, 194, 53182.0, 5298.0, 32843.0, 91323.0
9, 70.000000, 680.000000, 72.016108, 663.838696, 36.795872, 220.480865, 440, 194, 60264.0, 5821.0, 31619.0, 97704.0
10, 70.000000, 680.000000, 75.573967, 663.904310, 37.272839, 232.519913, 440, 195, 52218.0, 5231.0, 30282.0, 87731.0
11, 70.000000, 680.000000, 71.872340, 663.992304, 36.669040, 197.847918, 439, 193, 57000.0, 5193.0, 29442.0, 91635.0
12, 70.000000, 680.000000, 71.300233, 662.979358, 37.932305, 185.789557, 440, 197, 52479.0, 5243.0, 29812.0, 87534.0
13, 70.000000, 680.000000, 72.573184, 664.656190, 37.214684, 234.472862, 440, 197, 53031.0, 5332.0, 29761.0, 88124.0
14, 70.000000, 680.000000, 71.789812, 662.410632, 36.749398, 214.507449, 440, 194, 58876.0, 5634.0, 38709.0, 103219.0
15, 70.000000, 680.000000, 70.414505, 664.345323, 36.785610, 177.275055, 440, 195, 54850.0, 5273.0, 29462.0, 89585.0
16, 70.000000, 680.000000, 70.340077, 663.370564, 37.320921, 176.035075, 440, 196, 59774.0, 6313.0, 31525.0, 97612.0
17, 70.000000, 680.000000, 71.181871, 665.243773, 35.496178, 194.953153, 439, 193, 54955.0, 5151.0, 28800.0, 88906.0
18, 70.000000, 680.000000, 68.795369, 662.602491, 37.332865, 204.744691, 439, 192, 52629.0, 5148.0, 30217.0, 87994.0
19, 70.000000, 680.000000, 74.062176, 663.578033, 37.743546, 231.944478, 439, 196, 58319.0, 5219.0, 37668.0, 101206.0
20, 70.000000, 680.000000, 72.801593, 663.168488, 38.740357, 205.629896, 439, 199, 56932.0, 5130.0, 29800.0, 91862.0
21, 70.000000, 680.000000, 72.008065, 664.144237, 36.920166, 185.989283, 439, 195, 52050.0, 5087.0, 29177.0, 86314.0
22, 70.000000, 680.000000, 69.521350, 663.392218, 36.725065, 186.480960, 439, 192, 54079.0, 5159.0, 32290.0, 91528.0
23, 70.000000, 680.000000, 73.780649, 661.362231, 37.144612, 219.128689, 440, 197, 65647.0, 5246.0, 31929.0, 102822.0
24, 70.000000, 680.000000, 72.172470, 663.645105, 36.457195, 217.204089, 440, 197, 64881.0, 6556.0, 41727.0, 113164.0
25, 70.000000, 680.000000, 71.003279, 663.412072, 38.735773, 197.095230, 440, 196, 66200.0, 5235.0, 34508.0, 105943.0
26, 70.000000, 680.000000, 74.606537, 664.523920, 36.902898, 223.126235, 440, 193, 62377.0, 5329.0, 30079.0, 97785.0
27, 70.000000, 680.000000, 70.830356, 665.021027, 36.828404, 185.513459, 439, 194, 63896.0, 5867.0, 36205.0, 105968.0
28, 70.000000, 680.000000, 71.091563, 662.513415, 37.328032, 187.270177, 440, 196, 59061.0, 6473.0, 33517.0, 99051.0
29, 70.000000, 680.000000, 71.940879, 663.897526, 37.134226, 198.927385, 439, 198, 52563.0, 5387.0, 30275.0, 88225.0
30, 70.000000, 680.000000, 70.179427, 663.801062, 37.209546, 176.357439, 439, 198, 53699.0, 5725.0, 33784.0, 93208.0
31, 70.000000, 680.000000, 69.918769, 663.819921, 37.665139, 200.209536, 440, 197, 57851.0, 6093.0, 29860.0, 93804.0
32, 70.000000, 680.000000, 69.805047, 664.000452, 37.119128, 183.345795, 439, 195, 51796.0, 5149.0, 29033.0, 85978.0
33, 70.000000, 680.000000, 71.063998, 662.594428, 38.588639, 176.914942, 440, 192, 51835.0, 5241.0, 28615.0, 85691.0
34, 70.000000, 680.000000, 70.007254, 662.211986, 37.252673, 182.347653, 440, 196, 52217.0, 5240.0, 29123.0, 86580.0
35, 70.000000, 680.000000, 73.896318, 663.174195, 37.512912, 212.763809, 439, 197, 52196.0, 5105.0, 31243.0, 88544.0
36, 70.000000, 680.000000, 71.993468, 662.820545, 38.899657, 192.110196, 439, 195, 52085.0, 5110.0, 29193.0, 86388.0
