#idx, p0x0, p0x1, x0, x1, x2, y, f1_neval, f2_neval, p0_grid_runtime (us), f1_time (us), f2_time (us), total_time (us)
0, 70.000000, 680.000000, 70.587436, 664.703418, 36.733459, 176.556640, 441, 207, 51821.0, 5333.0, 30707.0, 87861.0
1, 70.000000, 680.000000, 72.545493, 663.452211, 37.506024, 205.237087, 441, 206, 52013.0, 5361.0, 31005.0, 88379.0
2, 70.000000, 680.000000, 72.230500, 663.357304, 37.481211, 199.630596, 441, 204, 51727.0, 5323.0, 30518.0, 87568.0
3, 70.000000, 680.000000, 70.250061, 663.673888, 37.602865, 204.798121, 442, 204, 52157.0, 5521.0, 30287.0, 87965.0
4, 70.000000, 680.000000, 71.902174, 664.074509, 36.419000, 219.569723, 441, 204, 52088.0, 5373.0, 30171.0, 87632.0
5, 70.000000, 680.000000, 70.935583, 663.509614, 37.029780, 210.193824, 441, 204, 51989.0, 5372.0, 30312.0, 87673.0
6, 70.000000, 680.000000, 71.601306, 663.578237, 38.389863, 197.840790, 441, 206, 51738.0, 5327.0, 30622.0, 87687.0
7, 70.000000, 680.000000, 73.505254, 662.913726, 37.106251, 210.689850, 442, 206, 51885.0, 5493.0, 30680.0, 88058.0
8, 70.000000, 680.000000, 71.865354, 664.933809, 37.216821, 204.709608, 442, 205, 51981.0, 5519.0, 30487.0, 87987.0
9, 70.000000, 680.000000, 72.662972, 663.726878, 37.238967, 220.403847, 442, 205, 52122.0, 5628.0, 30371.0, 88121.0
10, 70.000000, 680.000000, 75.573967, 663.904310, 37.272839, 232.519913, 441, 204, 51980.0, 5338.0, 30215.0, 87533.0
11, 70.000000, 680.000000, 71.872340, 663.992304, 36.669040, 197.847918, 441, 203, 52100.0, 5399.0, 30154.0, 87653.0
12, 70.000000, 680.000000, 71.212860, 663.172838, 38.511316, 185.746444, 442, 207, 52045.0, 5566.0, 35482.0, 93093.0
